rule_id,rule_expr,direction,cluster_id,activation_conditions,preferred_regime,avoid_regime,volatility_preference,trend_preference,time_preference,expected_holding_profile,confidence,sample_size,avg_return_2h,precision_pct,status_tags,discovery_decision
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.875,(prior_high_break >= 0.125 OR prior_high_break >= 0.875),short,strong_breakout,(prior_high_break >= 0.125 OR prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_1.0,(prior_high_break >= 0.125 OR prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.125 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.125,(prior_high_break >= 0.125 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.125 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.25,(prior_high_break >= 0.125 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.125 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.375,(prior_high_break >= 0.125 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.125 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.5,(prior_high_break >= 0.125 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.125 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.625,(prior_high_break >= 0.125 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.125 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.375,(prior_high_break >= 0.25 OR prior_high_break >= 0.375),short,strong_breakout,(prior_high_break >= 0.25 OR prior_high_break >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.5,(prior_high_break >= 0.25 OR prior_high_break >= 0.5),short,strong_breakout,(prior_high_break >= 0.25 OR prior_high_break >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.625,(prior_high_break >= 0.25 OR prior_high_break >= 0.625),short,strong_breakout,(prior_high_break >= 0.25 OR prior_high_break >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.75,(prior_high_break >= 0.25 OR prior_high_break >= 0.75),short,strong_breakout,(prior_high_break >= 0.25 OR prior_high_break >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.875,(prior_high_break >= 0.25 OR prior_high_break >= 0.875),short,strong_breakout,(prior_high_break >= 0.25 OR prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_1.0,(prior_high_break >= 0.25 OR prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.25 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.125,(prior_high_break >= 0.25 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.25 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.25,(prior_high_break >= 0.25 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.25 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.375,(prior_high_break >= 0.25 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.25 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.5,(prior_high_break >= 0.25 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.25 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.625,(prior_high_break >= 0.25 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.25 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.5,(prior_high_break >= 0.375 OR prior_high_break >= 0.5),short,strong_breakout,(prior_high_break >= 0.375 OR prior_high_break >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.625,(prior_high_break >= 0.375 OR prior_high_break >= 0.625),short,strong_breakout,(prior_high_break >= 0.375 OR prior_high_break >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.75,(prior_high_break >= 0.375 OR prior_high_break >= 0.75),short,strong_breakout,(prior_high_break >= 0.375 OR prior_high_break >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.875,(prior_high_break >= 0.375 OR prior_high_break >= 0.875),short,strong_breakout,(prior_high_break >= 0.375 OR prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_1.0,(prior_high_break >= 0.375 OR prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.375 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.125,(prior_high_break >= 0.375 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.375 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.25,(prior_high_break >= 0.375 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.375 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.375,(prior_high_break >= 0.375 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.375 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.5,(prior_high_break >= 0.375 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.375 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.625,(prior_high_break >= 0.375 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.375 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_0.625,(prior_high_break >= 0.5 OR prior_high_break >= 0.625),short,strong_breakout,(prior_high_break >= 0.5 OR prior_high_break >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_0.75,(prior_high_break >= 0.5 OR prior_high_break >= 0.75),short,strong_breakout,(prior_high_break >= 0.5 OR prior_high_break >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_0.875,(prior_high_break >= 0.5 OR prior_high_break >= 0.875),short,strong_breakout,(prior_high_break >= 0.5 OR prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_1.0,(prior_high_break >= 0.5 OR prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.5 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.125,(prior_high_break >= 0.5 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.5 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.25,(prior_high_break >= 0.5 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.5 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.375,(prior_high_break >= 0.5 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.5 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.5,(prior_high_break >= 0.5 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.5 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.625,(prior_high_break >= 0.5 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.5 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_prior_high_break_gte_0.75,(prior_high_break >= 0.625 OR prior_high_break >= 0.75),short,strong_breakout,(prior_high_break >= 0.625 OR prior_high_break >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_prior_high_break_gte_0.875,(prior_high_break >= 0.625 OR prior_high_break >= 0.875),short,strong_breakout,(prior_high_break >= 0.625 OR prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_prior_high_break_gte_1.0,(prior_high_break >= 0.625 OR prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.625 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.125,(prior_high_break >= 0.625 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.625 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.25,(prior_high_break >= 0.625 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.625 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.375,(prior_high_break >= 0.625 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.625 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.5,(prior_high_break >= 0.625 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.625 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.625,(prior_high_break >= 0.625 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.625 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.75_E_prior_high_break_gte_0.875,(prior_high_break >= 0.75 OR prior_high_break >= 0.875),short,strong_breakout,(prior_high_break >= 0.75 OR prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.75_E_prior_high_break_gte_1.0,(prior_high_break >= 0.75 OR prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.75 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.125,(prior_high_break >= 0.75 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.75 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.25,(prior_high_break >= 0.75 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.75 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.375,(prior_high_break >= 0.75 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.75 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.5,(prior_high_break >= 0.75 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.75 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.625,(prior_high_break >= 0.75 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.75 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.875_E_prior_high_break_gte_1.0,(prior_high_break >= 0.875 OR prior_high_break >= 1),short,strong_breakout,(prior_high_break >= 0.875 OR prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.125,(prior_high_break >= 0.875 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 0.875 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.25,(prior_high_break >= 0.875 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 0.875 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.375,(prior_high_break >= 0.875 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 0.875 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.5,(prior_high_break >= 0.875 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 0.875 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.625,(prior_high_break >= 0.875 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 0.875 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.125,(prior_high_break >= 1 OR momentum_persist >= 0.125),short,strong_breakout,(prior_high_break >= 1 OR momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.25,(prior_high_break >= 1 OR momentum_persist >= 0.25),short,strong_breakout,(prior_high_break >= 1 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.375,(prior_high_break >= 1 OR momentum_persist >= 0.375),short,strong_breakout,(prior_high_break >= 1 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.5,(prior_high_break >= 1 OR momentum_persist >= 0.5),short,strong_breakout,(prior_high_break >= 1 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.625,(prior_high_break >= 1 OR momentum_persist >= 0.625),short,strong_breakout,(prior_high_break >= 1 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.25,(momentum_persist >= 0.125 OR momentum_persist >= 0.25),short,strong_breakout,(momentum_persist >= 0.125 OR momentum_persist >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.375,(momentum_persist >= 0.125 OR momentum_persist >= 0.375),short,strong_breakout,(momentum_persist >= 0.125 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.5,(momentum_persist >= 0.125 OR momentum_persist >= 0.5),short,strong_breakout,(momentum_persist >= 0.125 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.625,(momentum_persist >= 0.125 OR momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.125 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.375,(momentum_persist >= 0.25 OR momentum_persist >= 0.375),short,strong_breakout,(momentum_persist >= 0.25 OR momentum_persist >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.5,(momentum_persist >= 0.25 OR momentum_persist >= 0.5),short,strong_breakout,(momentum_persist >= 0.25 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.625,(momentum_persist >= 0.25 OR momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.25 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.5,(momentum_persist >= 0.375 OR momentum_persist >= 0.5),short,strong_breakout,(momentum_persist >= 0.375 OR momentum_persist >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.625,(momentum_persist >= 0.375 OR momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.375 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_OR_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.625,(momentum_persist >= 0.5 OR momentum_persist >= 0.625),short,strong_breakout,(momentum_persist >= 0.5 OR momentum_persist >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,high,24,0.2731,50.0,mined_pool,
EX_NOT_E_prior_high_break_gte_0.125,NOT (prior_high_break >= 0.125),short,strong_breakout,NOT (prior_high_break >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_prior_high_break_gte_0.25,NOT (prior_high_break >= 0.25),short,strong_breakout,NOT (prior_high_break >= 0.25),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_prior_high_break_gte_0.375,NOT (prior_high_break >= 0.375),short,strong_breakout,NOT (prior_high_break >= 0.375),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_prior_high_break_gte_0.5,NOT (prior_high_break >= 0.5),short,strong_breakout,NOT (prior_high_break >= 0.5),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_prior_high_break_gte_0.625,NOT (prior_high_break >= 0.625),short,strong_breakout,NOT (prior_high_break >= 0.625),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_prior_high_break_gte_0.75,NOT (prior_high_break >= 0.75),short,strong_breakout,NOT (prior_high_break >= 0.75),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_prior_high_break_gte_0.875,NOT (prior_high_break >= 0.875),short,strong_breakout,NOT (prior_high_break >= 0.875),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_prior_high_break_gte_1.0,NOT (prior_high_break >= 1),short,strong_breakout,NOT (prior_high_break >= 1),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
EX_NOT_E_momentum_persist_gte_0.125,NOT (momentum_persist >= 0.125),short,strong_breakout,NOT (momentum_persist >= 0.125),sideway,bull,low_volatility,sideway,us,2h_fixed,medium,24,-0.9134,54.17,mined_pool,
execution_score_v1,execution_score (manual weights),long,execution_aligned,execution_score (manual weights),bear,bull,low_volatility,bear,europe,2h_fixed,high,45,1.6756,100.0,universal|baseline,Keep current Execution Engine
execution_score_v1,execution_score (manual weights),short,execution_aligned,execution_score (manual weights),bear,bull,low_volatility,bear,europe,2h_fixed,high,45,1.6756,100.0,universal|baseline,Keep current Execution Engine
