scan_time_kst,symbol,direction,feature,feature_label,passed,gap_pct,value,threshold
2026-06-01 00:00:00,币安人生USDT,long,1h_current_body_pct,Body,False,74.1051,3.5822,13.83363
2026-06-01 00:00:00,ALLOUSDT,long,1h_current_body_pct,Body,False,85.2598,2.0391,13.83363
2026-06-01 00:00:00,INUSDT,long,1h_current_range_pct,Range,False,75.2653,6.661,26.929756
2026-06-01 00:00:00,FORMUSDT,long,1h_current_range_pct,Range,False,85.3705,3.9397,26.929756
2026-06-01 00:00:00,BILLUSDT,long,1h_current_range_pct,Range,False,79.6066,5.4919,26.929756
2026-06-01 00:00:00,AIAUSDT,short,1h_current_range_pct,Range,True,0.0,19.1951,17.41933
2026-06-01 00:00:00,GUAUSDT,short,2h_current_return_pct,Momentum,False,84.0677,-3.2008,-20.089984
2026-06-01 00:00:00,COAIUSDT,short,1h_current_return_pct,Momentum,False,72.4996,-3.2351,-11.76382
2026-06-01 00:00:00,PLAYUSDT,short,2h_current_return_pct,Momentum,False,104.6994,0.9441,-20.089984
2026-06-01 00:00:00,MUSDT,short,2h_current_return_pct,Momentum,False,71.4241,-5.7409,-20.089984
2026-06-01 02:00:00,STGUSDT,long,1h_current_body_pct,Body,True,0.0,13.5015,10.89637
2026-06-01 02:00:00,币安人生USDT,long,1h_current_range_pct,Range,False,58.6825,11.1267,26.929756
2026-06-01 02:00:00,LABUSDT,long,1h_current_range_pct,Range,False,68.2366,8.5538,26.929756
2026-06-01 02:00:00,GUAUSDT,long,1h_current_body_pct,Body,False,58.1455,5.79,13.83363
2026-06-01 02:00:00,UBUSDT,long,1h_current_body_pct,Body,False,61.0449,5.3889,13.83363
2026-06-01 02:00:00,UBUSDT,long,2h_current_body_pct,Body,False,94.4298,1.2322,22.121308
2026-06-01 02:00:00,ALLOUSDT,short,2h_current_return_pct,Momentum,False,88.1234,-2.386,-20.089984
2026-06-01 02:00:00,TAUSDT,short,1h_current_return_pct,Momentum,False,66.181,-3.9784,-11.76382
2026-06-01 02:00:00,GWEIUSDT,short,2h_current_return_pct,Momentum,False,83.874,-3.2397,-20.089984
2026-06-01 02:00:00,AIAUSDT,short,1h_current_range_pct,Range,False,78.7904,5.7117,26.929756
2026-06-01 02:00:00,NILUSDT,short,2h_current_return_pct,Momentum,False,92.3121,-1.5445,-20.089984
2026-06-01 04:00:00,STGUSDT,long,1h_current_body_pct,Body,False,51.5066,6.7084,13.83363
2026-06-01 04:00:00,LABUSDT,long,1h_current_range_pct,Range,False,53.8522,12.4275,26.929756
2026-06-01 04:00:00,ALLOUSDT,long,1h_current_range_pct,Range,False,61.0646,10.4852,26.929756
2026-06-01 04:00:00,币安人生USDT,long,1h_current_body_pct,Body,False,51.3504,6.73,13.83363
2026-06-01 04:00:00,币安人生USDT,long,2h_current_body_pct,Body,False,68.5005,6.9681,22.121308
2026-06-01 04:00:00,UBUSDT,long,1h_current_return_pct,Momentum,False,132.6739,3.8437,-11.76382
2026-06-01 04:00:00,ACEUSDT,short,1h_current_return_pct,Momentum,False,76.8102,-2.728,-11.76382
2026-06-01 04:00:00,XLMUSDT,short,1h_current_return_pct,Momentum,False,76.5119,-2.7631,-11.76382
2026-06-01 04:00:00,GUAUSDT,short,2h_current_return_pct,Momentum,False,80.0403,-4.0099,-20.089984
2026-06-01 04:00:00,INUSDT,short,1h_current_return_pct,Momentum,False,80.8004,-2.2586,-11.76382
2026-06-01 04:00:00,EPICUSDT,short,1h_current_range_pct,Range,False,89.4491,1.8379,17.41933
2026-06-01 06:00:00,STGUSDT,long,1h_current_body_pct,Body,False,60.5295,5.4602,13.83363
2026-06-01 06:00:00,LABUSDT,long,1h_current_range_pct,Range,False,74.9318,6.7508,26.929756
2026-06-01 06:00:00,MYXUSDT,long,1h_current_range_pct,Range,False,85.2015,3.9852,26.929756
2026-06-01 06:00:00,LQTYUSDT,long,1h_current_body_pct,Body,False,75.7728,3.3515,13.83363
2026-06-01 06:00:00,LQTYUSDT,long,2h_current_body_pct,Body,False,90.897,2.0137,22.121308
2026-06-01 06:00:00,HYPEUSDT,long,1h_current_body_pct,Body,False,87.2947,1.7576,13.83363
2026-06-01 06:00:00,FETUSDT,short,1h_current_return_pct,Momentum,False,78.8317,-2.4902,-11.76382
2026-06-01 06:00:00,INITUSDT,short,1h_current_return_pct,Momentum,False,88.7494,-1.3235,-11.76382
2026-06-01 06:00:00,ALLOUSDT,short,2h_current_return_pct,Momentum,False,86.2733,-2.7577,-20.089984
2026-06-01 06:00:00,UBUSDT,short,1h_current_return_pct,Momentum,False,89.8851,-1.1899,-11.76382
2026-06-01 06:00:00,BSBUSDT,short,2h_current_return_pct,Momentum,False,83.5455,-3.3057,-20.089984
2026-06-01 08:00:00,LABUSDT,long,1h_current_body_pct,Body,False,83.6637,2.2599,13.83363
2026-06-01 08:00:00,AIAUSDT,long,1h_current_body_pct,Body,False,80.2807,2.7279,13.83363
2026-06-01 08:00:00,SYRUPUSDT,long,1h_current_body_pct,Body,False,84.8695,2.0931,13.83363
2026-06-01 08:00:00,SYRUPUSDT,long,2h_current_body_pct,Body,False,92.5927,1.6386,22.121308
2026-06-01 08:00:00,HUSDT,long,1h_current_return_pct,Momentum,False,102.1711,0.2554,-11.76382
2026-06-01 08:00:00,ACUUSDT,long,1h_current_body_pct,Body,False,97.7873,0.3061,13.83363
2026-06-01 08:00:00,LITUSDT,short,1h_current_return_pct,Momentum,False,62.315,-4.4332,-11.76382
2026-06-01 08:00:00,STGUSDT,short,1h_current_range_pct,Range,False,68.0877,8.5939,26.929756
2026-06-01 08:00:00,GRASSUSDT,short,1h_current_return_pct,Momentum,False,68.2314,-3.7372,-11.76382
2026-06-01 08:00:00,BSBUSDT,short,2h_current_return_pct,Momentum,False,90.2822,-1.9523,-20.089984
2026-06-01 08:00:00,SKYAIUSDT,short,2h_current_return_pct,Momentum,False,81.3862,-3.7395,-20.089984
2026-06-01 10:00:00,HUSDT,long,1h_current_body_pct,Body,True,0.0,20.393,13.83363
2026-06-01 10:00:00,FFUSDT,long,1h_current_body_pct,Body,False,36.2084,8.8247,13.83363
2026-06-01 10:00:00,PLAYUSDT,long,1h_current_body_pct,Body,False,80.4231,2.7082,13.83363
2026-06-01 10:00:00,STARUSDT,long,1h_current_return_pct,Momentum,False,131.3427,3.6871,-11.76382
2026-06-01 10:00:00,COLLECTUSDT,long,1h_current_body_pct,Body,False,87.6829,1.7039,13.83363
2026-06-01 10:00:00,LABUSDT,short,1h_current_range_pct,Range,True,0.0,35.511,17.41933
2026-06-01 10:00:00,UBUSDT,short,2h_current_return_pct,Momentum,False,27.5589,-14.5534,-20.089984
2026-06-01 10:00:00,STGUSDT,short,2h_current_return_pct,Momentum,False,30.1483,-14.0332,-20.089984
2026-06-01 10:00:00,PUNDIXUSDT,short,1h_current_return_pct,Momentum,False,68.0206,-3.762,-11.76382
2026-06-01 10:00:00,ALLOUSDT,short,1h_current_return_pct,Momentum,False,64.2608,-4.2043,-11.76382
2026-06-01 12:00:00,CLOUSDT,long,1h_current_body_pct,Body,False,52.0032,6.6397,13.83363
2026-06-01 12:00:00,STGUSDT,long,1h_current_body_pct,Body,False,70.8977,4.0259,13.83363
2026-06-01 12:00:00,WLDUSDT,long,1h_current_range_pct,Range,False,80.6363,5.2146,26.929756
2026-06-01 12:00:00,USELESSUSDT,long,1h_current_range_pct,Range,False,88.3333,3.1418,26.929756
2026-06-01 12:00:00,ORDIUSDT,long,1h_current_body_pct,Body,False,82.7124,2.3915,13.83363
2026-06-01 12:00:00,PLAYUSDT,short,1h_current_return_pct,Momentum,False,51.8626,-5.6628,-11.76382
2026-06-01 12:00:00,HUSDT,short,2h_current_return_pct,Momentum,False,74.3743,-5.1482,-20.089984
2026-06-01 12:00:00,ICNTUSDT,short,1h_current_return_pct,Momentum,False,75.2376,-2.913,-11.76382
2026-06-01 12:00:00,FFUSDT,short,1h_current_range_pct,Range,False,76.2582,6.3936,26.929756
2026-06-01 12:00:00,COLLECTUSDT,short,1h_current_return_pct,Momentum,False,76.5433,-2.7594,-11.76382
2026-06-01 14:00:00,EPICUSDT,long,1h_current_range_pct,Range,False,53.5469,12.5097,26.929756
2026-06-01 14:00:00,GUAUSDT,long,1h_current_range_pct,Range,False,70.3859,7.975,26.929756
2026-06-01 14:00:00,PLAYUSDT,long,1h_current_range_pct,Range,False,61.4976,10.3686,26.929756
2026-06-01 14:00:00,BANUSDT,long,1h_current_range_pct,Range,False,82.2245,4.7869,26.929756
2026-06-01 14:00:00,LABUSDT,long,1h_current_body_pct,Body,False,69.2561,4.253,13.83363
2026-06-01 14:00:00,LABUSDT,long,2h_current_body_pct,Body,False,85.4584,3.2168,22.121308
2026-06-01 14:00:00,HUSDT,short,1h_current_return_pct,Momentum,False,41.5309,-6.8782,-11.76382
2026-06-01 14:00:00,AIAUSDT,short,1h_current_return_pct,Momentum,False,52.3939,-5.6003,-11.76382
2026-06-01 14:00:00,BEATUSDT,short,1h_current_return_pct,Momentum,False,42.2534,-6.7932,-11.76382
2026-06-01 14:00:00,SPORTFUNUSDT,short,1h_current_return_pct,Momentum,False,71.4905,-3.3538,-11.76382
2026-06-01 14:00:00,EDENUSDT,short,1h_current_range_pct,Range,False,70.1854,5.1935,17.41933
2026-06-01 16:00:00,AERGOUSDT,long,1h_current_body_pct,Body,False,28.8878,9.8374,13.83363
2026-06-01 16:00:00,LABUSDT,long,1h_current_body_pct,Body,False,64.1345,4.9615,13.83363
2026-06-01 16:00:00,EPICUSDT,long,1h_current_body_pct,Body,False,79.9857,2.7687,13.83363
2026-06-01 16:00:00,MYXUSDT,long,1h_current_range_pct,Range,False,83.1335,4.5421,26.929756
2026-06-01 16:00:00,币安人生USDT,long,1h_current_body_pct,Body,False,88.6154,1.5749,13.83363
2026-06-01 16:00:00,VICUSDT,short,2h_current_return_pct,Momentum,False,301.4944,40.4802,-20.089984
2026-06-01 16:00:00,ACUUSDT,short,2h_current_return_pct,Momentum,False,76.1603,-4.7894,-20.089984
2026-06-01 16:00:00,WALUSDT,short,1h_current_return_pct,Momentum,False,53.8424,-5.4299,-11.76382
2026-06-01 16:00:00,XLMUSDT,short,1h_current_return_pct,Momentum,False,58.8798,-4.8373,-11.76382
2026-06-01 16:00:00,HUSDT,short,2h_current_return_pct,Momentum,False,125.0413,5.0308,-20.089984
2026-06-01 18:00:00,LABUSDT,long,1h_current_body_pct,Body,True,0.0,15.3667,13.83363
2026-06-01 18:00:00,CLOUSDT,long,1h_current_body_pct,Body,False,62.0085,5.2556,13.83363
2026-06-01 18:00:00,EPICUSDT,long,1h_current_range_pct,Range,False,72.807,7.323,26.929756
2026-06-01 18:00:00,HUSDT,long,1h_current_body_pct,Body,False,87.1321,1.7801,13.83363
2026-06-01 18:00:00,JTOUSDT,long,1h_current_range_pct,Range,False,82.6835,4.6633,26.929756
2026-06-01 18:00:00,币安人生USDT,short,2h_current_return_pct,Momentum,False,81.3708,-3.7426,-20.089984
2026-06-01 18:00:00,BANUSDT,short,2h_current_return_pct,Momentum,False,90.116,-1.9857,-20.089984
2026-06-01 18:00:00,PHAROSUSDT,short,1h_current_return_pct,Momentum,False,76.6734,-2.7441,-11.76382
2026-06-01 18:00:00,AIOTUSDT,short,1h_current_return_pct,Momentum,False,89.8349,-1.1958,-11.76382
2026-06-01 18:00:00,INITUSDT,short,2h_current_return_pct,Momentum,False,113.1802,2.6479,-20.089984
2026-06-01 20:00:00,MYXUSDT,long,1h_current_body_pct,Body,False,53.4887,6.4342,13.83363
2026-06-01 20:00:00,SIRENUSDT,long,1h_current_range_pct,Range,False,78.1294,5.8897,26.929756
2026-06-01 20:00:00,币安人生USDT,long,1h_current_range_pct,Range,False,90.5937,2.5331,26.929756
2026-06-01 20:00:00,BUSDT,long,1h_current_body_pct,Body,False,88.9053,1.5348,13.83363
2026-06-01 20:00:00,AERGOUSDT,long,1h_current_body_pct,Body,False,82.7175,2.3908,13.83363
2026-06-01 20:00:00,AERGOUSDT,long,2h_current_body_pct,Body,False,95.3656,1.0252,22.121308
2026-06-01 20:00:00,HEIUSDT,short,1h_current_return_pct,Momentum,False,54.5199,-5.3502,-11.76382
2026-06-01 20:00:00,LABUSDT,short,2h_current_return_pct,Momentum,False,75.0338,-5.0157,-20.089984
2026-06-01 20:00:00,FFUSDT,short,1h_current_range_pct,Range,False,76.8349,4.0352,17.41933
2026-06-01 20:00:00,INITUSDT,short,2h_current_return_pct,Momentum,False,78.0761,-4.4045,-20.089984
2026-06-01 20:00:00,MOVRUSDT,short,2h_current_return_pct,Momentum,False,95.6764,-0.8686,-20.089984
2026-06-01 22:00:00,SIRENUSDT,long,1h_current_range_pct,Range,False,54.2287,12.3261,26.929756
2026-06-01 22:00:00,EPICUSDT,long,1h_current_body_pct,Body,False,30.1521,9.6625,13.83363
2026-06-01 22:00:00,EPICUSDT,long,2h_current_body_pct,Body,False,76.6153,5.173,22.121308
2026-06-01 22:00:00,SKYAIUSDT,long,1h_current_body_pct,Body,False,46.5144,7.399,13.83363
2026-06-01 22:00:00,HEIUSDT,long,1h_current_range_pct,Range,False,70.9763,7.816,26.929756
2026-06-01 22:00:00,BANUSDT,long,1h_current_body_pct,Body,False,91.2402,1.2118,13.83363
2026-06-01 22:00:00,VICUSDT,short,1h_current_body_pct,Body,True,0.0,11.6304,10.89637
2026-06-01 22:00:00,CLOUSDT,short,1h_current_return_pct,Momentum,False,63.4761,-4.2966,-11.76382
2026-06-01 22:00:00,LABUSDT,short,1h_current_return_pct,Momentum,False,62.496,-4.4119,-11.76382
2026-06-01 22:00:00,XLMUSDT,short,1h_current_return_pct,Momentum,False,68.1421,-3.7477,-11.76382
2026-06-01 22:00:00,ACUUSDT,short,1h_current_return_pct,Momentum,False,72.2148,-3.2686,-11.76382
2026-06-02 00:00:00,TONUSDT,long,1h_current_range_pct,Range,False,58.7828,11.0997,26.929756
2026-06-02 00:00:00,PIEVERSEUSDT,long,1h_current_body_pct,Body,False,60.0336,5.5288,13.83363
2026-06-02 00:00:00,PARTIUSDT,long,1h_current_body_pct,Body,False,72.0138,3.8715,13.83363
2026-06-02 00:00:00,JTOUSDT,long,1h_current_body_pct,Body,False,63.935,4.9891,13.83363
2026-06-02 00:00:00,LABUSDT,long,1h_current_body_pct,Body,False,92.1055,1.0921,13.83363
2026-06-02 00:00:00,HUSDT,short,1h_current_return_pct,Momentum,True,0.0,-15.6833,-11.76382
2026-06-02 00:00:00,HUSDT,short,1h_current_body_pct,Body,True,0.0,15.6833,10.89637
2026-06-02 00:00:00,VICUSDT,short,1h_current_range_pct,Range,False,63.37,6.3807,17.41933
2026-06-02 00:00:00,ARCUSDT,short,2h_current_return_pct,Momentum,False,67.3375,-6.5619,-20.089984
2026-06-02 00:00:00,AERGOUSDT,short,1h_current_return_pct,Momentum,False,71.936,-3.3014,-11.76382
2026-06-02 00:00:00,HOMEUSDT,short,2h_current_return_pct,Momentum,False,142.0015,8.4381,-20.089984
2026-06-02 02:00:00,VICUSDT,long,1h_current_range_pct,Range,False,66.4627,9.0315,26.929756
2026-06-02 02:00:00,MUSDT,long,1h_current_body_pct,Body,False,44.1007,7.7329,13.83363
2026-06-02 02:00:00,STGUSDT,long,1h_current_body_pct,Body,False,46.3004,7.4286,13.83363
2026-06-02 02:00:00,BILLUSDT,long,1h_current_range_pct,Range,False,77.3893,6.089,26.929756
2026-06-02 02:00:00,OPGUSDT,long,1h_current_body_pct,Body,False,77.3834,3.1287,13.83363
2026-06-02 02:00:00,GUAUSDT,short,1h_current_return_pct,Momentum,True,0.0,-11.9761,-11.76382
2026-06-02 02:00:00,GUAUSDT,short,1h_current_body_pct,Body,True,0.0,11.9761,10.89637
2026-06-02 02:00:00,TONUSDT,short,1h_current_return_pct,Momentum,False,73.9353,-3.0662,-11.76382
2026-06-02 02:00:00,SKYAIUSDT,short,1h_current_range_pct,Range,False,62.2586,6.5743,17.41933
2026-06-02 02:00:00,PIEVERSEUSDT,short,2h_current_return_pct,Momentum,False,117.7252,3.561,-20.089984
2026-06-02 02:00:00,TAUSDT,short,2h_current_return_pct,Momentum,False,125.9443,5.2122,-20.089984
2026-06-02 04:00:00,ESPORTSUSDT,long,1h_current_range_pct,Range,False,25.2845,20.1207,26.929756
2026-06-02 04:00:00,PLAYUSDT,long,1h_current_body_pct,Body,False,69.6182,4.2029,13.83363
2026-06-02 04:00:00,RIFUSDT,long,1h_current_body_pct,Body,False,80.2228,2.7359,13.83363
2026-06-02 04:00:00,PIEVERSEUSDT,long,1h_current_range_pct,Range,False,68.4516,8.4959,26.929756
2026-06-02 04:00:00,RENDERUSDT,long,1h_current_range_pct,Range,False,89.2034,2.9075,26.929756
2026-06-02 04:00:00,VICUSDT,short,2h_current_return_pct,Momentum,False,60.7949,-7.8763,-20.089984
2026-06-02 04:00:00,SIRENUSDT,short,2h_current_return_pct,Momentum,False,64.6749,-7.0968,-20.089984
2026-06-02 04:00:00,STGUSDT,short,2h_current_return_pct,Momentum,False,75.4285,-4.9364,-20.089984
2026-06-02 04:00:00,JELLYJELLYUSDT,short,1h_current_range_pct,Range,False,86.2331,2.3981,17.41933
2026-06-02 04:00:00,LQTYUSDT,short,1h_current_return_pct,Momentum,False,85.4766,-1.7085,-11.76382
2026-06-02 06:00:00,LABUSDT,long,1h_current_range_pct,Range,False,67.6291,8.7174,26.929756
2026-06-02 06:00:00,MYXUSDT,long,1h_current_body_pct,Body,False,59.6339,5.5841,13.83363
2026-06-02 06:00:00,EPICUSDT,long,1h_current_body_pct,Body,False,70.0982,4.1365,13.83363
2026-06-02 06:00:00,PARTIUSDT,long,1h_current_range_pct,Range,False,79.6745,5.4736,26.929756
2026-06-02 06:00:00,WLDUSDT,long,1h_current_range_pct,Range,False,81.1848,5.0669,26.929756
2026-06-02 06:00:00,ESPORTSUSDT,short,2h_current_return_pct,Momentum,False,79.1846,-4.1818,-20.089984
2026-06-02 06:00:00,PENDLEUSDT,short,1h_current_return_pct,Momentum,False,72.2055,-3.2697,-11.76382
2026-06-02 06:00:00,PIEVERSEUSDT,short,1h_current_return_pct,Momentum,False,63.5348,-4.2897,-11.76382
2026-06-02 06:00:00,INJUSDT,short,2h_current_return_pct,Momentum,False,66.8387,-6.6621,-20.089984
2026-06-02 06:00:00,VICUSDT,short,1h_current_return_pct,Momentum,False,73.4763,-3.1202,-11.76382
2026-06-02 08:00:00,ESPORTSUSDT,long,1h_current_body_pct,Body,False,49.7247,6.9549,13.83363
2026-06-02 08:00:00,ESPORTSUSDT,long,2h_current_body_pct,Body,False,64.8972,7.7652,22.121308
2026-06-02 08:00:00,ORDIUSDT,long,1h_current_body_pct,Body,False,75.2017,3.4305,13.83363
2026-06-02 08:00:00,PLAYUSDT,long,1h_current_range_pct,Range,False,81.4996,4.9821,26.929756
2026-06-02 08:00:00,ONUSDT,long,1h_current_body_pct,Body,False,85.5924,1.9931,13.83363
2026-06-02 08:00:00,AIAUSDT,long,1h_current_range_pct,Range,False,89.854,2.7323,26.929756
2026-06-02 08:00:00,HOMEUSDT,short,1h_current_range_pct,Range,False,41.2285,10.2376,17.41933
2026-06-02 08:00:00,VICUSDT,short,1h_current_return_pct,Momentum,False,54.3507,-5.3701,-11.76382
2026-06-02 08:00:00,EPICUSDT,short,1h_current_return_pct,Momentum,False,56.1987,-5.1527,-11.76382
2026-06-02 08:00:00,ALLOUSDT,short,1h_current_return_pct,Momentum,False,67.5446,-3.818,-11.76382
2026-06-02 08:00:00,MYXUSDT,short,1h_current_return_pct,Momentum,False,74.3663,-3.0155,-11.76382
2026-06-02 10:00:00,HIVEUSDT,long,1h_current_range_pct,Range,False,75.2326,6.6698,26.929756
2026-06-02 10:00:00,SKYAIUSDT,long,1h_current_body_pct,Body,False,63.3364,5.0719,13.83363
2026-06-02 10:00:00,SKYAIUSDT,long,2h_current_body_pct,Body,False,78.5957,4.7349,22.121308
2026-06-02 10:00:00,CLOUSDT,long,1h_current_range_pct,Range,False,78.9775,5.6613,26.929756
2026-06-02 10:00:00,TRADOORUSDT,long,1h_current_body_pct,Body,False,75.3246,3.4135,13.83363
2026-06-02 10:00:00,TAUSDT,long,1h_current_body_pct,Body,False,84.263,2.177,13.83363
2026-06-02 10:00:00,ESPORTSUSDT,short,1h_current_return_pct,Momentum,True,0.0,-15.651,-11.76382
2026-06-02 10:00:00,STGUSDT,short,1h_current_return_pct,Momentum,False,26.1235,-8.6907,-11.76382
2026-06-02 10:00:00,MYXUSDT,short,2h_current_return_pct,Momentum,False,33.8188,-13.2958,-20.089984
2026-06-02 10:00:00,OPNUSDT,short,2h_current_return_pct,Momentum,False,61.5097,-7.7327,-20.089984
2026-06-02 10:00:00,BUSDT,short,1h_current_range_pct,Range,False,61.9423,6.6294,17.41933
2026-06-02 12:00:00,SKYAIUSDT,long,1h_current_body_pct,Body,False,4.6143,13.1953,13.83363
2026-06-02 12:00:00,LABUSDT,long,1h_current_body_pct,Body,False,62.542,5.1818,13.83363
2026-06-02 12:00:00,LITUSDT,long,1h_current_body_pct,Body,False,65.1183,4.8254,13.83363
2026-06-02 12:00:00,WLDUSDT,long,1h_current_body_pct,Body,False,67.9708,4.4308,13.83363
2026-06-02 12:00:00,RIFUSDT,long,1h_current_range_pct,Range,False,65.6673,9.2457,26.929756
2026-06-02 12:00:00,VICUSDT,short,2h_current_return_pct,Momentum,False,48.3564,-10.3752,-20.089984
2026-06-02 12:00:00,PIEVERSEUSDT,short,1h_current_return_pct,Momentum,False,58.1471,-4.9235,-11.76382
2026-06-02 12:00:00,HIVEUSDT,short,1h_current_return_pct,Momentum,False,68.1719,-3.7442,-11.76382
2026-06-02 12:00:00,AERGOUSDT,short,1h_current_range_pct,Range,False,67.9098,5.5899,17.41933
2026-06-02 12:00:00,HUSDT,short,1h_current_return_pct,Momentum,False,90.7453,-1.0887,-11.76382
2026-06-02 14:00:00,SKYAIUSDT,long,1h_current_range_pct,Range,False,31.0291,18.5737,26.929756
2026-06-02 14:00:00,CLOUSDT,long,1h_current_body_pct,Body,False,46.9272,7.3419,13.83363
2026-06-02 14:00:00,EPICUSDT,long,1h_current_range_pct,Range,False,58.8593,11.0791,26.929756
2026-06-02 14:00:00,AIAUSDT,long,1h_current_range_pct,Range,False,75.6756,6.5505,26.929756
2026-06-02 14:00:00,PRLUSDT,long,1h_current_body_pct,Body,False,79.286,2.8655,13.83363
2026-06-02 14:00:00,STGUSDT,short,1h_current_range_pct,Range,False,64.5067,6.1827,17.41933
2026-06-02 14:00:00,ESPORTSUSDT,short,1h_current_range_pct,Range,False,70.0109,5.2239,17.41933
2026-06-02 14:00:00,PARTIUSDT,short,2h_current_return_pct,Momentum,False,104.1399,0.8317,-20.089984
2026-06-02 14:00:00,ICNTUSDT,short,1h_current_return_pct,Momentum,False,77.611,-2.6338,-11.76382
2026-06-02 14:00:00,NEARUSDT,short,2h_current_return_pct,Momentum,False,75.5769,-4.9066,-20.089984
2026-06-02 16:00:00,NILUSDT,long,1h_current_body_pct,Body,False,42.655,7.9329,13.83363
2026-06-02 16:00:00,NILUSDT,long,2h_current_body_pct,Body,False,55.1179,9.9285,22.121308
2026-06-02 16:00:00,JTOUSDT,long,1h_current_body_pct,Body,False,52.8822,6.5181,13.83363
2026-06-02 16:00:00,USELESSUSDT,long,1h_current_body_pct,Body,False,58.7151,5.7112,13.83363
2026-06-02 16:00:00,USELESSUSDT,long,2h_current_body_pct,Body,False,79.6811,4.4948,22.121308
2026-06-02 16:00:00,RIFUSDT,long,1h_current_body_pct,Body,False,77.2084,3.1529,13.83363
2026-06-02 16:00:00,GUAUSDT,long,1h_current_range_pct,Range,False,81.718,4.9233,26.929756
2026-06-02 16:00:00,SKYAIUSDT,short,1h_current_return_pct,Momentum,True,0.0,-19.3609,-11.76382
2026-06-02 16:00:00,WLDUSDT,short,2h_current_return_pct,Momentum,False,62.003,-7.6336,-20.089984
2026-06-02 16:00:00,HUSDT,short,2h_current_return_pct,Momentum,False,72.766,-5.4713,-20.089984
2026-06-02 16:00:00,PARTIUSDT,short,1h_current_range_pct,Range,False,52.3013,8.3088,17.41933
2026-06-02 16:00:00,OPGUSDT,short,1h_current_return_pct,Momentum,False,66.6554,-3.9226,-11.76382
2026-06-02 18:00:00,EPICUSDT,long,1h_current_body_pct,Body,False,53.8942,6.3781,13.83363
2026-06-02 18:00:00,PARTIUSDT,long,1h_current_range_pct,Range,False,78.8368,5.6992,26.929756
2026-06-02 18:00:00,LABUSDT,long,1h_current_body_pct,Body,False,59.8999,5.5473,13.83363
2026-06-02 18:00:00,PIEVERSEUSDT,long,1h_current_range_pct,Range,False,76.4216,6.3496,26.929756
2026-06-02 18:00:00,AIOUSDT,long,1h_current_body_pct,Body,False,74.7232,3.4967,13.83363
2026-06-02 18:00:00,SKYAIUSDT,short,1h_current_return_pct,Momentum,True,0.0,-27.4821,-11.76382
2026-06-02 18:00:00,SKYAIUSDT,short,1h_current_body_pct,Body,True,0.0,27.4821,10.89637
2026-06-02 18:00:00,BSBUSDT,short,1h_current_return_pct,Momentum,False,38.4979,-7.235,-11.76382
2026-06-02 18:00:00,CLOUSDT,short,1h_current_return_pct,Momentum,False,51.7903,-5.6713,-11.76382
2026-06-02 18:00:00,JTOUSDT,short,1h_current_return_pct,Momentum,False,57.1925,-5.0358,-11.76382
2026-06-02 18:00:00,NILUSDT,short,1h_current_return_pct,Momentum,False,58.7022,-4.8582,-11.76382
2026-06-02 20:00:00,MYXUSDT,long,1h_current_body_pct,Body,False,52.3184,6.5961,13.83363
2026-06-02 20:00:00,EPICUSDT,long,1h_current_body_pct,Body,False,57.7334,5.847,13.83363
2026-06-02 20:00:00,QNTUSDT,long,1h_current_body_pct,Body,False,74.8656,3.477,13.83363
2026-06-02 20:00:00,USELESSUSDT,long,1h_current_body_pct,Body,False,78.9137,2.917,13.83363
2026-06-02 20:00:00,TRADOORUSDT,long,1h_current_body_pct,Body,False,76.6186,3.2345,13.83363
2026-06-02 20:00:00,HUSDT,short,2h_current_return_pct,Momentum,False,37.5988,-12.5364,-20.089984
2026-06-02 20:00:00,ESPORTSUSDT,short,1h_current_return_pct,Momentum,False,43.5438,-6.6414,-11.76382
2026-06-02 20:00:00,UBUSDT,short,1h_current_return_pct,Momentum,False,53.3493,-5.4879,-11.76382
2026-06-02 20:00:00,BSBUSDT,short,1h_current_return_pct,Momentum,False,57.3395,-5.0185,-11.76382
2026-06-02 20:00:00,AIOUSDT,short,1h_current_range_pct,Range,False,81.8944,4.8758,26.929756
2026-06-02 22:00:00,CLOUSDT,long,1h_current_range_pct,Range,False,77.5865,6.0359,26.929756
2026-06-02 22:00:00,SLXUSDT,long,1h_current_range_pct,Range,False,81.2479,5.0499,26.929756
2026-06-02 22:00:00,AINUSDT,long,1h_current_range_pct,Range,False,70.2686,8.0066,26.929756
2026-06-02 22:00:00,CYSUSDT,long,1h_current_body_pct,Body,False,82.5425,2.415,13.83363
2026-06-02 22:00:00,RIFUSDT,long,1h_current_range_pct,Range,False,86.2695,3.6976,26.929756
2026-06-02 22:00:00,BILLUSDT,short,2h_current_return_pct,Momentum,False,61.5888,-7.7168,-20.089984
2026-06-02 22:00:00,PIEVERSEUSDT,short,1h_current_return_pct,Momentum,False,70.8436,-3.4299,-11.76382
2026-06-02 22:00:00,AIAUSDT,short,2h_current_return_pct,Momentum,False,80.8581,-3.8456,-20.089984
2026-06-02 22:00:00,UAIUSDT,short,1h_current_range_pct,Range,False,77.3011,3.954,17.41933
2026-06-02 22:00:00,OPGUSDT,short,2h_current_return_pct,Momentum,False,85.2304,-2.9672,-20.089984
2026-06-03 00:00:00,ALLOUSDT,long,1h_current_body_pct,Body,True,0.0,20.9962,10.89637
2026-06-03 00:00:00,APRUSDT,long,1h_current_body_pct,Body,False,9.3311,12.5428,13.83363
