scan_time_kst,symbol,direction,live_pattern,stage,final_result,reject_tier,failed_conditions,freshness_score,rule_pass,entry_score
2026-06-12 04:00:00,LUMIAUSDT,long,LONG_BREAKOUT,portfolio,Low_Score,,,,True,73.11
2026-06-12 06:00:00,STGUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-12 06:00:00,XPLUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 06:00:00,HUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3169,False,
2026-06-12 06:00:00,SLXUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.3757,False,
2026-06-12 06:00:00,GRASSUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5134,False,
2026-06-12 06:00:00,VELVETUSDT,short,SHORT_BREAKDOWN,rule,PASS,pass,0,1.0,True,
2026-06-12 06:00:00,FOLKSUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9049,False,
2026-06-12 06:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 06:00:00,CLOUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 06:00:00,LUMIAUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 06:00:00,VELVETUSDT,short,SHORT_BREAKDOWN,portfolio,Low_Score,,,,True,69.22
2026-06-12 08:00:00,GENIUSUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3229,False,
2026-06-12 08:00:00,AINUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.2329,False,
2026-06-12 08:00:00,XPLUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.94,False,
2026-06-12 08:00:00,COLLECTUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 08:00:00,CFGUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.4541,False,
2026-06-12 08:00:00,ESPORTSUSDT,short,SHORT_REVERSAL,rule,PASS,pass,0,1.0,True,
2026-06-12 08:00:00,BEATUSDT,short,SHORT_REVERSAL,rule,PASS,pass,0,0.7719,True,
2026-06-12 08:00:00,CLOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7683,False,
2026-06-12 08:00:00,VELVETUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 08:00:00,POWERUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.3396,False,
2026-06-12 08:00:00,ESPORTSUSDT,short,SHORT_REVERSAL,portfolio,Low_Score,,,,True,74.2
2026-06-12 08:00:00,BEATUSDT,short,SHORT_REVERSAL,portfolio,Low_Score,,,,True,68.18
2026-06-12 10:00:00,LABUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.5915,False,
2026-06-12 10:00:00,SKYAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.4469,False,
2026-06-12 10:00:00,VELVETUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 10:00:00,SOONUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.478,False,
2026-06-12 10:00:00,SOMIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.8572,False,
2026-06-12 10:00:00,ESPORTSUSDT,short,SHORT_BREAKDOWN,rule,PASS,pass,0,1.0,True,
2026-06-12 10:00:00,UBUSDT,short,UNLABELED,rule,Pattern_Reject,pass,0,0.7645,True,
2026-06-12 10:00:00,COAIUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 10:00:00,SIRENUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-12 10:00:00,HUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-12 10:00:00,ESPORTSUSDT,short,SHORT_BREAKDOWN,portfolio,Low_Score,,,,True,82.11
2026-06-12 10:00:00,UBUSDT,short,UNLABELED,portfolio,Low_Score,,,,True,67.28
2026-06-12 12:00:00,VELVETUSDT,long,LONG_REVERSAL,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-12 12:00:00,STGUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 12:00:00,HUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.6657,False,
2026-06-12 12:00:00,LABUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.5744,False,
2026-06-12 12:00:00,XPLUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6283,False,
2026-06-12 12:00:00,MAGMAUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,1.0,False,
2026-06-12 12:00:00,UAIUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.2656,False,
2026-06-12 12:00:00,MYXUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4811,False,
2026-06-12 12:00:00,ESPORTSUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 12:00:00,XMRUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 14:00:00,HUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,near_pass,1,0.6138,False,
2026-06-12 14:00:00,DEXEUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 14:00:00,LABUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6084,False,
2026-06-12 14:00:00,XMRUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.3111,False,
2026-06-12 14:00:00,SKYAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5409,False,
2026-06-12 14:00:00,LUMIAUSDT,short,SHORT_REVERSAL,rule,PASS,pass,0,1.0,True,
2026-06-12 14:00:00,AIOUSDT,short,UNLABELED,rule,Pattern_Reject,medium_reject,1,0.8066,False,
2026-06-12 14:00:00,MAGMAUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3018,False,
2026-06-12 14:00:00,CRVUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3702,False,
2026-06-12 14:00:00,XPLUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 14:00:00,LUMIAUSDT,short,SHORT_REVERSAL,portfolio,Low_Score,,,,True,61.26
2026-06-12 16:00:00,VELVETUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 16:00:00,XPLUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.9909,False,
2026-06-12 16:00:00,LABUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7086,False,
2026-06-12 16:00:00,ZESTUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6088,False,
2026-06-12 16:00:00,GLMUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.4095,False,
2026-06-12 16:00:00,COLLECTUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.7443,False,
2026-06-12 16:00:00,AINUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,medium_reject,1,0.4235,False,
2026-06-12 16:00:00,UAIUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 16:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3391,False,
2026-06-12 16:00:00,POWERUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.981,False,
2026-06-12 18:00:00,ESPORTSUSDT,long,SHORT_REVERSAL,rule,PASS,pass,0,1.0,True,
2026-06-12 18:00:00,NAORISUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6509,False,
2026-06-12 18:00:00,TRUMPUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 18:00:00,BTWUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 18:00:00,SKYAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 18:00:00,UAIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9887,False,
2026-06-12 18:00:00,TAUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.6604,False,
2026-06-12 18:00:00,STGUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 18:00:00,EVAAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 18:00:00,GENIUSUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3426,False,
2026-06-12 18:00:00,ESPORTSUSDT,long,SHORT_REVERSAL,portfolio,Already_Occupied,,,,True,71.56
2026-06-12 18:00:00,ESPORTSUSDT,long,SHORT_REVERSAL,portfolio,Low_Score,,,,True,71.56
2026-06-12 20:00:00,ARCUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,medium_reject,1,0.6933,False,
2026-06-12 20:00:00,SKYAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-12 20:00:00,ESPORTSUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 20:00:00,MOVRUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 20:00:00,TRUMPUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 20:00:00,UBUSDT,short,SHORT_REVERSAL,rule,PASS,pass,0,0.4457,True,
2026-06-12 20:00:00,STGUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 20:00:00,BANUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.4844,False,
2026-06-12 20:00:00,PARTIUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.2369,False,
2026-06-12 20:00:00,APRUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3254,False,
2026-06-12 20:00:00,UBUSDT,short,SHORT_REVERSAL,portfolio,Low_Score,,,,True,57.07
2026-06-12 22:00:00,GWEIUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6209,False,
2026-06-12 22:00:00,ATUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.2655,False,
2026-06-12 22:00:00,BEATUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 22:00:00,COAIUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.8134,False,
2026-06-12 22:00:00,MOVRUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3566,False,
2026-06-12 22:00:00,MYXUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 22:00:00,DUSKUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2768,False,
2026-06-12 22:00:00,AINUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-12 22:00:00,LUMIAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2293,False,
2026-06-12 22:00:00,MMTUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.201,False,
2026-06-13 00:00:00,ALLOUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 00:00:00,BEATUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 00:00:00,ALCHUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.658,False,
2026-06-13 00:00:00,JUPUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.5332,False,
2026-06-13 00:00:00,OPGUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,1.0,False,
2026-06-13 00:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6035,False,
2026-06-13 00:00:00,COAIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2652,False,
2026-06-13 00:00:00,DEXEUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6412,False,
2026-06-13 00:00:00,AINUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 00:00:00,LUMIAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3646,False,
2026-06-13 02:00:00,HUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,medium_reject,1,0.6329,False,
2026-06-13 02:00:00,RAVEUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6978,False,
2026-06-13 02:00:00,HYPEUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6687,False,
2026-06-13 02:00:00,GWEIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.2748,False,
2026-06-13 02:00:00,MOVRUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.8718,False,
2026-06-13 02:00:00,BEATUSDT,short,SHORT_REVERSAL,rule,PASS,pass,0,1.0,True,
2026-06-13 02:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 02:00:00,COAIUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 02:00:00,HEIUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.4693,False,
2026-06-13 02:00:00,ALLOUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.8832,False,
2026-06-13 02:00:00,BEATUSDT,short,SHORT_REVERSAL,portfolio,Low_Score,,,,True,61.37
2026-06-13 04:00:00,ORCAUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 04:00:00,COAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6501,False,
2026-06-13 04:00:00,PIEVERSEUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3816,False,
2026-06-13 04:00:00,ATUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5896,False,
2026-06-13 04:00:00,GUAUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4022,False,
2026-06-13 04:00:00,ARCUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.8451,False,
2026-06-13 04:00:00,BEATUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 04:00:00,HUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 04:00:00,GWEIUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.2472,False,
2026-06-13 04:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3696,False,
2026-06-13 06:00:00,OPNUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.1656,False,
2026-06-13 06:00:00,ATUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2165,False,
2026-06-13 06:00:00,HUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.7159,False,
2026-06-13 06:00:00,AINUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3908,False,
2026-06-13 06:00:00,POWERUSDT,long,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.5573,False,
2026-06-13 06:00:00,COAIUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3504,False,
2026-06-13 06:00:00,ORCAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7038,False,
2026-06-13 06:00:00,CLOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 06:00:00,PIEVERSEUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2785,False,
2026-06-13 06:00:00,ATUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2434,False,
2026-06-13 08:00:00,INUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5376,False,
2026-06-13 08:00:00,HUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6133,False,
2026-06-13 08:00:00,COAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.1894,False,
2026-06-13 08:00:00,PHAROSUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4656,False,
2026-06-13 08:00:00,HEIUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5996,False,
2026-06-13 08:00:00,ALLOUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.3912,False,
2026-06-13 08:00:00,GUAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4932,False,
2026-06-13 08:00:00,AINUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.304,False,
2026-06-13 08:00:00,EDGEUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.1741,False,
2026-06-13 08:00:00,ORCAUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.8394,False,
2026-06-13 10:00:00,EDGEUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5361,False,
2026-06-13 10:00:00,MELANIAUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5137,False,
2026-06-13 10:00:00,MIRAUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4355,False,
2026-06-13 10:00:00,JELLYJELLYUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.542,False,
2026-06-13 10:00:00,PIEVERSEUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6562,False,
2026-06-13 10:00:00,ENSOUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.598,False,
2026-06-13 10:00:00,ORCAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2192,False,
2026-06-13 10:00:00,ESPUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7877,False,
2026-06-13 10:00:00,HUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7473,False,
2026-06-13 10:00:00,INUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.9882,False,
2026-06-13 12:00:00,ORCAUSDT,long,UNLABELED,rule,Pattern_Reject,impossible_reject,2,0.6839,False,
2026-06-13 12:00:00,MELANIAUSDT,long,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.1228,False,
2026-06-13 12:00:00,MELANIAUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.135,False,
2026-06-13 12:00:00,ORCAUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.6881,False,
2026-06-13 14:00:00,EDGEUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3672,False,
2026-06-13 14:00:00,EPICUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 14:00:00,PARTIUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3405,False,
2026-06-13 14:00:00,GUAUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 14:00:00,BEATUSDT,long,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.45,False,
2026-06-13 14:00:00,HEIUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3174,False,
2026-06-13 14:00:00,CROSSUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5754,False,
2026-06-13 14:00:00,OPNUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6819,False,
2026-06-13 14:00:00,BEATUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.4832,False,
2026-06-13 14:00:00,INUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.435,False,
2026-06-13 16:00:00,BEATUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6543,False,
2026-06-13 16:00:00,GWEIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.9834,False,
2026-06-13 16:00:00,OPUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5907,False,
2026-06-13 16:00:00,OPENUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.1535,False,
2026-06-13 16:00:00,COWUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5527,False,
2026-06-13 16:00:00,GUAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 16:00:00,OPENUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.1288,False,
2026-06-13 16:00:00,GWEIUSDT,short,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.952,False,
2026-06-13 16:00:00,BEATUSDT,short,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.6209,False,
2026-06-13 16:00:00,OPUSDT,short,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5618,False,
2026-06-13 18:00:00,BTWUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7759,False,
2026-06-13 18:00:00,COAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 18:00:00,BEATUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4848,False,
2026-06-13 18:00:00,FOLKSUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.2268,False,
2026-06-13 18:00:00,CYSUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.3679,False,
2026-06-13 18:00:00,EDGEUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.9963,False,
2026-06-13 18:00:00,FFUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.4961,False,
2026-06-13 18:00:00,MEUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.3471,False,
2026-06-13 18:00:00,BTWUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6092,False,
2026-06-13 18:00:00,FOLKSUSDT,short,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.173,False,
2026-06-13 20:00:00,EPICUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5566,False,
2026-06-13 20:00:00,AIOTUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.4927,False,
2026-06-13 20:00:00,0GUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.5395,False,
2026-06-13 20:00:00,ESPUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.5698,False,
2026-06-13 20:00:00,FLUIDUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.1251,False,
2026-06-13 20:00:00,BEATUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.3614,False,
2026-06-13 20:00:00,BTWUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-13 20:00:00,LABUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.8,False,
2026-06-13 20:00:00,COAIUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.6354,False,
2026-06-13 20:00:00,MANTAUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6015,False,
2026-06-13 22:00:00,COAIUSDT,long,LONG_BREAKOUT,rule,PASS,pass,0,0.6252,True,
2026-06-13 22:00:00,AIOTUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.7442,False,
2026-06-13 22:00:00,BTWUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9575,False,
2026-06-13 22:00:00,FETUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,0.4066,False,
2026-06-13 22:00:00,OPGUSDT,long,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7867,False,
2026-06-13 22:00:00,GWEIUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,medium_reject,1,1.0,False,
2026-06-13 22:00:00,HEIUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.5607,False,
2026-06-13 22:00:00,APRUSDT,short,SHORT_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.6525,False,
2026-06-13 22:00:00,GUAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.7198,False,
2026-06-13 22:00:00,MAGMAUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.3452,False,
2026-06-13 22:00:00,COAIUSDT,long,LONG_BREAKOUT,portfolio,Low_Score,,,,True,74.62
2026-06-14 00:00:00,AIAUSDT,long,LONG_CONTINUATION,rule,PASS,pass,0,0.6061,True,
2026-06-14 00:00:00,COAIUSDT,long,LONG_BREAKOUT,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-14 00:00:00,BTWUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,1.0,False,
2026-06-14 00:00:00,ALCHUSDT,long,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.9849,False,
2026-06-14 00:00:00,MMTUSDT,long,LONG_CONTINUATION,rule,Rule_Reject,impossible_reject,1,0.4898,False,
2026-06-14 00:00:00,AINUSDT,short,LONG_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.2244,False,
2026-06-14 00:00:00,OPGUSDT,short,SHORT_BREAKDOWN,rule,Rule_Reject,impossible_reject,1,0.6088,False,
2026-06-14 00:00:00,ENAUSDT,short,SHORT_REVERSAL,rule,Rule_Reject,impossible_reject,1,0.4138,False,
2026-06-14 00:00:00,GRASSUSDT,short,UNLABELED,rule,Pattern_Reject,impossible_reject,1,0.9464,False,
