rule_id,rule_expr,direction,cluster_hint,act_bear_pct,n_bear,act_bull_pct,n_bull,act_sideway_pct,n_sideway,act_vol_low_volatility_pct,n_vol_low_volatility
EX_AND_E_prior_high_break_gte_0.875_E_momentum_persist_gte_1.0,(prior_high_break >= 0.875 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_0.875_E_top5_rank_lte_1.0,(prior_high_break >= 0.875 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.125,(prior_high_break >= 1 AND momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.25,(prior_high_break >= 1 AND momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.375,(prior_high_break >= 1 AND momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.5,(prior_high_break >= 1 AND momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.625,(prior_high_break >= 1 AND momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.75,(prior_high_break >= 1 AND momentum_persist >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.875,(prior_high_break >= 1 AND momentum_persist >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_momentum_persist_gte_1.0,(prior_high_break >= 1 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_prior_high_break_gte_1.0_E_top5_rank_lte_1.0,(prior_high_break >= 1 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.25,(momentum_persist >= 0.125 AND momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.375,(momentum_persist >= 0.125 AND momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.5,(momentum_persist >= 0.125 AND momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.625,(momentum_persist >= 0.125 AND momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.75,(momentum_persist >= 0.125 AND momentum_persist >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.875,(momentum_persist >= 0.125 AND momentum_persist >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.125_E_momentum_persist_gte_1.0,(momentum_persist >= 0.125 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.125_E_top5_rank_lte_1.0,(momentum_persist >= 0.125 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.375,(momentum_persist >= 0.25 AND momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.5,(momentum_persist >= 0.25 AND momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.625,(momentum_persist >= 0.25 AND momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.75,(momentum_persist >= 0.25 AND momentum_persist >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.875,(momentum_persist >= 0.25 AND momentum_persist >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.25_E_momentum_persist_gte_1.0,(momentum_persist >= 0.25 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.25_E_top5_rank_lte_1.0,(momentum_persist >= 0.25 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.5,(momentum_persist >= 0.375 AND momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.625,(momentum_persist >= 0.375 AND momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.75,(momentum_persist >= 0.375 AND momentum_persist >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.875,(momentum_persist >= 0.375 AND momentum_persist >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.375_E_momentum_persist_gte_1.0,(momentum_persist >= 0.375 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.375_E_top5_rank_lte_1.0,(momentum_persist >= 0.375 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.625,(momentum_persist >= 0.5 AND momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.75,(momentum_persist >= 0.5 AND momentum_persist >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.875,(momentum_persist >= 0.5 AND momentum_persist >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.5_E_momentum_persist_gte_1.0,(momentum_persist >= 0.5 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.5_E_top5_rank_lte_1.0,(momentum_persist >= 0.5 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_0.625_E_momentum_persist_gte_0.75,(momentum_persist >= 0.625 AND momentum_persist >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.625_E_momentum_persist_gte_0.875,(momentum_persist >= 0.625 AND momentum_persist >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.625_E_momentum_persist_gte_1.0,(momentum_persist >= 0.625 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.625_E_top5_rank_lte_1.0,(momentum_persist >= 0.625 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_0.75_E_momentum_persist_gte_0.875,(momentum_persist >= 0.75 AND momentum_persist >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.75_E_momentum_persist_gte_1.0,(momentum_persist >= 0.75 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.75_E_top5_rank_lte_1.0,(momentum_persist >= 0.75 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_0.875_E_momentum_persist_gte_1.0,(momentum_persist >= 0.875 AND momentum_persist >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_AND_E_momentum_persist_gte_0.875_E_top5_rank_lte_1.0,(momentum_persist >= 0.875 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_AND_E_momentum_persist_gte_1.0_E_top5_rank_lte_1.0,(momentum_persist >= 1 AND top5_rank <= 1),short,mined_pool,50.0,6,23.08,13,60.0,5,37.5,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.125,(direction_confidence >= 1 OR prior_high_break >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.25,(direction_confidence >= 1 OR prior_high_break >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.375,(direction_confidence >= 1 OR prior_high_break >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.5,(direction_confidence >= 1 OR prior_high_break >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.625,(direction_confidence >= 1 OR prior_high_break >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.75,(direction_confidence >= 1 OR prior_high_break >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_0.875,(direction_confidence >= 1 OR prior_high_break >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_prior_high_break_gte_1.0,(direction_confidence >= 1 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.125,(direction_confidence >= 1 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.25,(direction_confidence >= 1 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.375,(direction_confidence >= 1 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.5,(direction_confidence >= 1 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_direction_confidence_gte_1.0_E_momentum_persist_gte_0.625,(direction_confidence >= 1 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.25,(prior_high_break >= 0.125 OR prior_high_break >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.375,(prior_high_break >= 0.125 OR prior_high_break >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.5,(prior_high_break >= 0.125 OR prior_high_break >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.625,(prior_high_break >= 0.125 OR prior_high_break >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.75,(prior_high_break >= 0.125 OR prior_high_break >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_0.875,(prior_high_break >= 0.125 OR prior_high_break >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_prior_high_break_gte_1.0,(prior_high_break >= 0.125 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.125,(prior_high_break >= 0.125 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.25,(prior_high_break >= 0.125 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.375,(prior_high_break >= 0.125 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.5,(prior_high_break >= 0.125 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.125_E_momentum_persist_gte_0.625,(prior_high_break >= 0.125 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.375,(prior_high_break >= 0.25 OR prior_high_break >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.5,(prior_high_break >= 0.25 OR prior_high_break >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.625,(prior_high_break >= 0.25 OR prior_high_break >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.75,(prior_high_break >= 0.25 OR prior_high_break >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_0.875,(prior_high_break >= 0.25 OR prior_high_break >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_prior_high_break_gte_1.0,(prior_high_break >= 0.25 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.125,(prior_high_break >= 0.25 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.25,(prior_high_break >= 0.25 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.375,(prior_high_break >= 0.25 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.5,(prior_high_break >= 0.25 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.25_E_momentum_persist_gte_0.625,(prior_high_break >= 0.25 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.5,(prior_high_break >= 0.375 OR prior_high_break >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.625,(prior_high_break >= 0.375 OR prior_high_break >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.75,(prior_high_break >= 0.375 OR prior_high_break >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_0.875,(prior_high_break >= 0.375 OR prior_high_break >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_prior_high_break_gte_1.0,(prior_high_break >= 0.375 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.125,(prior_high_break >= 0.375 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.25,(prior_high_break >= 0.375 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.375,(prior_high_break >= 0.375 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.5,(prior_high_break >= 0.375 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.375_E_momentum_persist_gte_0.625,(prior_high_break >= 0.375 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_0.625,(prior_high_break >= 0.5 OR prior_high_break >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_0.75,(prior_high_break >= 0.5 OR prior_high_break >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_0.875,(prior_high_break >= 0.5 OR prior_high_break >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_prior_high_break_gte_1.0,(prior_high_break >= 0.5 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.125,(prior_high_break >= 0.5 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.25,(prior_high_break >= 0.5 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.375,(prior_high_break >= 0.5 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.5,(prior_high_break >= 0.5 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.5_E_momentum_persist_gte_0.625,(prior_high_break >= 0.5 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_prior_high_break_gte_0.75,(prior_high_break >= 0.625 OR prior_high_break >= 0.75),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_prior_high_break_gte_0.875,(prior_high_break >= 0.625 OR prior_high_break >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_prior_high_break_gte_1.0,(prior_high_break >= 0.625 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.125,(prior_high_break >= 0.625 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.25,(prior_high_break >= 0.625 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.375,(prior_high_break >= 0.625 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.5,(prior_high_break >= 0.625 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.625_E_momentum_persist_gte_0.625,(prior_high_break >= 0.625 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.75_E_prior_high_break_gte_0.875,(prior_high_break >= 0.75 OR prior_high_break >= 0.875),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.75_E_prior_high_break_gte_1.0,(prior_high_break >= 0.75 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.125,(prior_high_break >= 0.75 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.25,(prior_high_break >= 0.75 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.375,(prior_high_break >= 0.75 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.5,(prior_high_break >= 0.75 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.75_E_momentum_persist_gte_0.625,(prior_high_break >= 0.75 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.875_E_prior_high_break_gte_1.0,(prior_high_break >= 0.875 OR prior_high_break >= 1),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.125,(prior_high_break >= 0.875 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.25,(prior_high_break >= 0.875 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.375,(prior_high_break >= 0.875 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.5,(prior_high_break >= 0.875 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_0.875_E_momentum_persist_gte_0.625,(prior_high_break >= 0.875 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.125,(prior_high_break >= 1 OR momentum_persist >= 0.125),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.25,(prior_high_break >= 1 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.375,(prior_high_break >= 1 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.5,(prior_high_break >= 1 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_prior_high_break_gte_1.0_E_momentum_persist_gte_0.625,(prior_high_break >= 1 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.25,(momentum_persist >= 0.125 OR momentum_persist >= 0.25),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.375,(momentum_persist >= 0.125 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.5,(momentum_persist >= 0.125 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.125_E_momentum_persist_gte_0.625,(momentum_persist >= 0.125 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.375,(momentum_persist >= 0.25 OR momentum_persist >= 0.375),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.5,(momentum_persist >= 0.25 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.25_E_momentum_persist_gte_0.625,(momentum_persist >= 0.25 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.5,(momentum_persist >= 0.375 OR momentum_persist >= 0.5),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.375_E_momentum_persist_gte_0.625,(momentum_persist >= 0.375 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_OR_E_momentum_persist_gte_0.5_E_momentum_persist_gte_0.625,(momentum_persist >= 0.5 OR momentum_persist >= 0.625),short,mined_pool,50.0,6,46.15,13,60.0,5,50.0,24
EX_NOT_E_prior_high_break_gte_0.125,NOT (prior_high_break >= 0.125),short,mined_pool,50.0,6,61.54,13,40.0,5,54.17,24
EX_NOT_E_prior_high_break_gte_0.25,NOT (prior_high_break >= 0.25),short,mined_pool,50.0,6,61.54,13,40.0,5,54.17,24
EX_NOT_E_prior_high_break_gte_0.375,NOT (prior_high_break >= 0.375),short,mined_pool,50.0,6,61.54,13,40.0,5,54.17,24
EX_NOT_E_prior_high_break_gte_0.5,NOT (prior_high_break >= 0.5),short,mined_pool,50.0,6,61.54,13,40.0,5,54.17,24
EX_NOT_E_prior_high_break_gte_0.625,NOT (prior_high_break >= 0.625),short,mined_pool,50.0,6,61.54,13,40.0,5,54.17,24
