scan_time_kst,direction,symbol,entry_score,live_pattern,open_positions
2026-06-15 02:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 02:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 02:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 02:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 04:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 04:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 04:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 04:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 04:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 04:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 06:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 06:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 06:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 06:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 06:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 06:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 08:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 08:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 08:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 08:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 08:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 08:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 10:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 10:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 10:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 10:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 10:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 10:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 12:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 12:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 12:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 12:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 12:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 12:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 14:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 14:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 14:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 14:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 14:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 14:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 16:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 16:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 16:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 16:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 16:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 16:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 18:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 18:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 18:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 18:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 18:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 18:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 20:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 20:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 20:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 20:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 20:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 20:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
2026-06-15 22:00:00,long,HUSDT,75.41,LONG_BREAKOUT,0
2026-06-15 22:00:00,long,SIRENUSDT,78.73,LONG_BREAKOUT,0
2026-06-15 22:00:00,long,ESPORTSUSDT,84.06,LONG_BREAKOUT,0
2026-06-15 22:00:00,short,LABUSDT,81.04,SHORT_CONTINUATION,0
2026-06-15 22:00:00,short,SKYAIUSDT,81.6,SHORT_BREAKDOWN,0
2026-06-15 22:00:00,short,HUSDT,89.37,SHORT_BREAKDOWN,0
