direction,engine,scan_time_kst,symbol,rank_metric,return_30m,return_1h,return_2h,return_4h,label_trap,label_big_winner,feat_5m_volume_ma_ratio,feat_5m_seq_volume_energy_6,feat_5m_seq_return_sum_6,feat_5m_seq_body_energy_6,feat_5m_seq_positive_count_6,feat_5m_first_abnormal_candle_6,feat_5m_compression,feat_5m_release,feat_5m_body_position,feat_5m_range_energy,feat_5m_momentum,feat_15m_current_volume_ratio,feat_15m_current_return_pct,feat_15m_current_body_pct,feat_15m_current_close_position,feat_15m_current_range_pct,feat_15m_current_compression,feat_15m_current_ma20_distance_pct,feat_15m_previous_volume_ratio,feat_15m_previous_return_pct,feat_15m_previous_body_pct,feat_15m_previous_close_position,feat_15m_previous_range_pct,feat_15m_previous_compression,feat_15m_previous_ma20_distance_pct,feat_30m_current_volume_ratio,feat_30m_current_return_pct,feat_30m_current_body_pct,feat_30m_current_close_position,feat_30m_current_range_pct,feat_30m_current_compression,feat_30m_current_ma20_distance_pct,feat_30m_previous_volume_ratio,feat_30m_previous_return_pct,feat_30m_previous_body_pct,feat_30m_previous_close_position,feat_30m_previous_range_pct,feat_30m_previous_compression,feat_30m_previous_ma20_distance_pct,feat_1h_current_volume_ratio,feat_1h_current_return_pct,feat_1h_current_body_pct,feat_1h_current_close_position,feat_1h_current_range_pct,feat_1h_current_compression,feat_1h_current_ma20_distance_pct,feat_1h_previous_volume_ratio,feat_1h_previous_return_pct,feat_1h_previous_body_pct,feat_1h_previous_close_position,feat_1h_previous_range_pct,feat_1h_previous_compression,feat_1h_previous_ma20_distance_pct,feat_2h_current_volume_ratio,feat_2h_current_return_pct,feat_2h_current_body_pct,feat_2h_current_close_position,feat_2h_current_range_pct,feat_2h_current_compression,feat_2h_current_ma20_distance_pct,feat_2h_previous_volume_ratio,feat_2h_previous_return_pct,feat_2h_previous_body_pct,feat_2h_previous_close_position,feat_2h_previous_range_pct,feat_2h_previous_compression,feat_2h_previous_ma20_distance_pct,feat_h4_score,feat_price
long,LONG_CONTINUATION,2026-06-01 04:00:00,STGUSDT,return_2h,9.1529,6.7084,9.3235,11.7681,False,True,1.0372,9.0195,5.4544,5.1459,5.0,1.0,0.0,0.0,0.5489,32.0954,3.903127204326362,3.046,10.2047,10.2047,0.8318,12.3366,0.0,27.6988,1.8676,-0.2834,0.2834,0.1623,5.4138,0.0,18.0042,4.1939,9.1529,9.1529,0.511,18.0216,0.0,35.8114,2.092,1.5003,1.5003,0.4719,8.7421,0.0,27.9389,4.7017,6.7084,6.7084,0.3754,18.0216,0.0,41.4016,3.1903,5.7409,5.7409,0.6154,12.5038,0.0,36.1824,5.9193,12.8344,12.8344,0.5541,26.6907,0.0,56.1597,2.9939,20.2673,20.2673,0.8977,25.0723,0.0,44.4816,-2.961027831074075,0.3877
long,LONG_CONTINUATION,2026-06-01 04:00:00,LABUSDT,return_2h,4.4193,10.4535,5.0146,10.2233,False,True,1.2239,2.8773,2.3194,1.522,3.0,1.0,0.0,0.0,0.6153,7.0735,0.5542692766435025,0.5574,1.9752,1.9752,0.652,3.0575,1.0,4.6733,0.4453,-0.5418,0.5418,0.3625,1.5474,0.0,3.3639,0.5323,4.4193,4.4193,0.9018,4.9206,0.0,11.6615,0.3169,1.4649,1.4649,0.5002,2.9285,0.0,6.9223,1.2851,10.4535,10.4535,0.8426,12.4275,0.0,12.6695,0.5974,-1.1178,1.1178,0.4998,3.9479,0.0,2.773,0.9657,9.2149,9.2149,0.8642,14.2401,0.0,16.3414,1.092,1.2684,1.2684,0.7511,9.3999,0.0,8.2731,-22.194930977653023,8.4616
long,LONG_CONTINUATION,2026-06-01 04:00:00,ALLOUSDT,return_2h,6.5495,6.2228,4.2925,1.7125,False,True,3.6617,12.7028,2.1441,2.5308,2.0,1.0,3.0,0.0,0.582,20.2767,-2.335419182493504,0.6267,5.2201,5.2201,0.8954,5.9261,1.0,0.2203,0.2081,-0.0788,0.0788,0.5122,1.3849,0.0,-4.4447,0.7061,6.5495,6.5495,0.8359,7.939,0.0,3.6884,0.4062,-2.0096,2.0096,0.285,2.8929,0.0,-2.0447,0.8696,6.2228,6.2228,0.6017,10.4852,0.0,9.3935,0.549,-3.002,3.002,0.1428,5.7163,0.0,3.915,0.6423,3.0494,3.0494,0.629,10.9188,0.0,8.2876,1.247,-2.386,2.386,0.3003,10.0775,0.0,5.867,-1.4216266187207534,0.28018
long,LONG_CONTINUATION,2026-06-01 04:00:00,币安人生USDT,return_2h,0.8951,6.73,7.18,4.3177,False,True,0.4595,0.494,-2.3426,0.203,1.0,0.0,3.0,0.0,0.2832,0.8587,-2.828095131972547,0.4129,-0.744,0.744,0.2578,1.8275,1.0,3.7704,0.4642,-1.1545,1.1545,0.2238,1.7935,0.0,5.1582,0.8343,0.8951,0.8951,0.6358,3.9116,0.0,10.7622,1.3248,-3.2987,3.2987,0.0854,4.5962,0.0,10.998,1.4664,6.73,6.73,0.963,8.642,0.0,21.6094,2.8564,0.2247,0.2247,0.2502,6.9046,0.0,15.1162,3.1397,6.9681,6.9681,0.9635,8.7915,0.0,27.2426,3.2674,3.5932,3.5932,0.9756,11.9699,0.0,21.4537,-9.795677599774772,0.61102
long,LONG_CONTINUATION,2026-06-01 04:00:00,UBUSDT,return_2h,0.4445,3.8437,3.2842,1.0355,False,True,1.3067,4.8866,4.584,2.9079,5.0,1.0,1.0,0.0,0.6457,8.112,2.2763189227805163,0.5759,-1.0407,1.0407,0.0197,2.3899,0.0,9.6518,0.5773,2.0876,2.0876,0.733,2.9792,0.0,11.8825,0.6951,0.4445,0.4445,0.6411,2.3899,0.0,14.4108,0.9494,2.7348,2.7348,0.8627,5.8296,0.0,14.7619,0.9398,3.8437,3.8437,0.9633,5.9774,0.0,17.9332,0.9998,6.2868,6.2868,0.8863,7.2874,0.0,14.1614,1.0226,10.378,10.378,0.9784,10.7838,0.0,9.5912,1.0511,1.2322,1.2322,0.8164,9.4413,0.0,-0.347,-12.704000099917966,0.18923
long,LONG_CONTINUATION,2026-06-01 06:00:00,STGUSDT,return_2h,3.4321,5.4602,2.2361,-8.1643,False,True,0.7177,3.5705,4.8621,3.7783,4.0,1.0,0.0,0.0,0.7604,16.8037,-2.1245948865682363,0.6234,0.546,0.546,0.3025,3.0941,0.0,11.7436,0.6173,1.4241,1.4241,0.7029,3.6392,0.0,12.8091,0.9609,3.4321,3.4321,0.6391,5.9802,0.0,27.4122,1.0048,0.8126,0.8126,0.8145,5.7929,0.0,26.2619,1.7523,5.4602,5.4602,0.5011,11.6745,0.0,44.5835,1.9075,2.5327,2.5327,0.5488,8.7443,0.0,41.1557,2.8248,8.1312,8.1312,0.6352,16.369,0.0,61.2531,5.9193,12.8344,12.8344,0.5541,26.6907,0.0,56.1597,-23.841042078449696,0.3867
long,LONG_CONTINUATION,2026-06-01 06:00:00,LABUSDT,return_2h,4.5725,4.3946,4.9696,16.3388,False,True,0.2538,0.4165,0.0512,0.802,3.0,0.0,2.0,0.0,0.7674,2.2198,0.6191265892758485,0.4331,2.0923,2.0923,0.8066,3.2457,2.0,4.9479,0.245,-0.3727,0.3727,0.4282,1.5138,1.0,3.2323,0.4947,4.5725,4.5725,0.8773,5.8109,1.0,13.3941,0.2318,-0.5035,0.5035,0.36,1.7984,0.0,9.558,0.5428,4.3946,4.3946,0.7288,6.7508,0.0,10.8396,0.9577,-4.9044,4.9044,0.3628,7.8139,0.0,6.7416,0.8233,-0.7345,0.7345,0.801,8.7459,0.0,13.8517,0.9657,9.2149,9.2149,0.8642,14.2401,0.0,16.3414,-15.04206949982891,8.8953
long,LONG_CONTINUATION,2026-06-01 06:00:00,MYXUSDT,return_2h,2.6937,2.6568,4.2435,2.2878,False,True,1.1333,1.4343,0.3743,0.9531,4.0,1.0,0.0,0.0,0.9444,1.6323,1.668280330676988,0.983,1.8081,1.8081,0.8833,2.214,0.0,2.3368,0.9704,-1.0226,1.0226,0.2576,2.4105,1.0,0.7866,0.7634,2.6937,2.6937,0.9277,3.0627,0.0,5.3987,0.8353,0.1108,0.1108,0.2576,2.4381,0.0,3.0262,0.8751,2.6568,2.6568,0.7037,3.9852,0.0,8.7547,0.8444,0.2219,0.2219,0.5586,4.105,0.0,7.104,1.2462,2.8846,2.8846,0.8072,6.1391,0.0,15.6084,1.2772,0.1111,0.1111,0.5312,4.7407,0.0,13.6932,-1.3867988876218456,0.2759
long,LONG_CONTINUATION,2026-06-01 06:00:00,LQTYUSDT,return_2h,0.51,3.3515,3.2058,0.0,False,True,1.1147,0.29,-1.988,0.4075,1.0,1.0,2.0,0.0,0.4894,0.5939,-1.803091013165442,1.092,-0.2186,0.2186,0.7234,1.7122,0.0,1.7743,1.4631,-0.0364,0.0364,0.6102,2.1486,0.0,2.3337,1.4395,0.51,0.51,0.9,2.1858,0.0,4.7635,3.5679,-1.5423,1.5423,0.3564,3.6227,1.0,4.5455,2.9152,3.3515,3.3515,0.9429,5.1002,0.0,8.5102,7.3922,-1.2945,1.2945,0.3495,3.7037,0.0,5.4836,3.9676,2.0137,2.0137,0.9429,5.0342,0.0,9.0881,2.9429,3.9626,3.9626,0.9362,5.271,0.0,7.5635,-8.10185417255083,0.2739
long,LONG_CONTINUATION,2026-06-01 06:00:00,HYPEUSDT,return_2h,1.0178,1.7576,3.498,4.7752,False,True,2.3255,4.5492,1.0154,1.0996,4.0,1.0,47.0,1.0,0.4176,1.2062,0.9462920770779012,4.7984,1.2515,1.2515,0.8424,1.9714,19.0,2.9411,2.2835,0.7121,0.7121,0.8095,1.0853,19.0,1.8607,3.5043,1.0178,1.0178,0.5868,2.4318,11.0,3.1701,2.0676,1.3054,1.3054,0.8627,1.5148,10.0,2.3693,2.3171,1.7576,1.7576,0.8487,2.553,3.0,3.587,1.2377,1.2425,1.2425,0.8891,1.8732,2.0,1.9599,1.6899,3.022,3.022,0.898,3.8359,1.0,4.5374,0.5237,0.5412,0.5412,0.9215,1.0345,0.0,1.8867,-1.7950758683917232,71.032
long,LONG_CONTINUATION,2026-06-01 08:00:00,LABUSDT,return_2h,0.0011,2.2599,10.8261,2.7333,False,True,2.499,5.679,2.7235,2.3041,3.0,0.0,0.0,0.0,0.5675,8.7119,0.706373164498359,1.3013,1.7504,1.7504,0.553,3.1674,0.0,5.4936,0.5659,1.1166,1.1166,0.9798,2.3516,1.0,4.2256,1.1519,0.0011,0.0011,0.1892,4.4969,0.0,8.5853,0.5014,0.6061,0.6061,0.9798,2.3397,0.0,9.7479,1.0609,2.2599,2.2599,0.6915,4.4969,0.0,13.1002,0.877,0.5619,0.5619,0.5241,8.1793,0.0,11.1343,1.0843,2.839,2.839,0.8025,8.1793,0.0,15.3179,0.8233,-0.7345,0.7345,0.801,8.7459,0.0,13.8517,-1.658469540386983,9.3065
long,LONG_CONTINUATION,2026-06-01 08:00:00,AIAUSDT,return_2h,0.9723,2.7279,9.5476,-2.5928,False,True,1.5855,4.5074,1.9694,1.5305,4.0,1.0,2.0,1.0,0.9462,3.5319,0.6332726333813419,1.0823,0.1621,0.1621,0.1961,2.0662,0.0,0.2873,1.6902,0.027,0.027,0.1071,2.2697,7.0,0.1678,0.2145,0.9723,0.9723,0.5882,2.0662,0.0,-1.1443,0.2753,0.9269,0.9269,0.4643,3.8168,1.0,-2.2761,0.2013,2.7279,2.7279,0.6769,4.3889,0.0,3.8109,0.1811,0.7484,0.7484,0.4643,3.81,0.0,2.6886,0.3754,3.5107,3.5107,0.7603,5.96,0.0,19.9388,0.3441,-0.9566,0.9566,0.4209,4.5136,0.0,18.1529,-1.425894986504525,0.07417
long,LONG_CONTINUATION,2026-06-01 08:00:00,SYRUPUSDT,return_2h,1.5747,2.0931,2.9225,3.6029,False,False,2.2497,2.7122,0.9671,1.237,3.0,1.0,47.0,0.0,0.8889,1.3382,0.14804425744117575,2.3524,-0.3823,0.3823,0.0215,1.5098,19.0,-1.4946,0.9161,-0.0583,0.0583,0.6962,0.5117,19.0,-1.2362,2.5392,1.5747,1.5747,0.925,2.3328,19.0,-0.0268,0.9084,0.2338,0.2338,0.6989,0.6041,19.0,-1.6921,2.3297,2.0931,2.0931,0.9605,2.7864,8.0,-0.5344,1.2916,-0.4516,0.4516,0.4088,1.0257,7.0,-2.6718,1.7269,1.6386,1.6386,0.9605,2.774,0.0,-1.2848,1.0508,-1.631,1.631,0.1671,2.4687,2.0,-2.9992,-1.5973790958419247,0.15373
long,LONG_CONTINUATION,2026-06-01 08:00:00,HUSDT,return_2h,-2.2443,0.2554,14.559,42.7313,False,True,1.7538,20.331,7.0697,5.5715,4.0,1.0,0.0,0.0,0.9377,45.5882,8.97382553582659,3.3627,-1.2185,1.2185,0.2238,4.5839,0.0,13.151,4.9382,5.6742,5.6742,0.8607,6.7949,0.0,15.4529,3.0613,-2.2443,2.2443,0.2545,6.1487,0.0,12.992,4.1526,9.2498,9.2498,0.9045,10.2476,0.0,16.4805,1.429,0.2554,0.2554,0.661,6.1487,0.0,16.3932,2.369,14.4198,14.4198,0.934,15.5341,0.0,17.7057,1.6312,14.712,14.712,0.8612,17.1859,0.0,22.1759,0.3525,3.6926,3.6926,0.8454,6.9589,0.0,9.1038,-2.679722906759087,0.45642
long,LONG_CONTINUATION,2026-06-01 08:00:00,ACUUSDT,return_2h,1.4429,0.3061,6.2855,3.2466,False,True,4.0636,20.2142,3.3459,2.4211,3.0,1.0,0.0,0.0,0.25,11.557,2.757058527433299,1.1359,0.5028,0.5028,0.4649,2.4923,0.0,5.0137,2.8694,3.5767,3.5767,0.8923,4.0973,1.0,5.0306,1.9985,1.4429,1.4429,0.8421,2.4923,0.0,9.1232,2.9435,3.5298,3.5298,0.8976,4.3104,6.0,8.2363,3.2946,0.3061,0.3061,0.2953,3.2575,0.0,9.4146,2.8528,4.1425,4.1425,0.9228,5.7471,2.0,9.7025,5.2126,4.427,4.427,0.7004,7.9777,0.0,10.3375,1.7068,0.7922,0.7922,0.7444,2.5603,0.0,6.1317,-1.744535660278876,0.09194
long,LONG_CONTINUATION,2026-06-01 10:00:00,HUSDT,return_2h,17.4301,20.393,24.6202,25.9977,False,True,12.5084,278.3024,29.5904,14.1259,6.0,1.0,0.0,0.0,0.3924,1191.3553,6.897053383268004,10.0561,15.1663,15.1663,0.283,54.8961,0.0,36.5521,2.1555,4.1845,4.1845,0.904,5.5781,0.0,21.6196,10.1767,17.4301,17.4301,0.3242,54.8961,0.0,45.3887,3.234,7.2127,7.2127,0.9428,9.6352,0.0,27.2832,6.1658,20.393,20.393,0.3782,54.8961,0.0,52.5733,2.2027,14.2672,14.2672,0.961,15.0746,0.0,30.6376,3.6773,37.5386,37.5386,0.4919,76.7545,0.0,60.8215,1.6312,14.712,14.712,0.8612,17.1859,0.0,22.1759,-1.955176022169324,0.60946
long,LONG_CONTINUATION,2026-06-01 10:00:00,FFUSDT,return_2h,7.272,8.8247,13.7186,15.3498,False,True,144.817,726.0458,5.1797,1.9506,3.0,1.0,47.0,1.0,0.339,75.6799,0.07092198581560541,66.49,6.6234,6.6234,0.4459,15.0747,19.0,6.6287,0.721,0.0688,0.0688,1.0,0.3737,19.0,0.3971,37.6801,7.272,7.272,0.4889,15.0747,17.0,7.2183,0.7754,0.1575,0.1575,0.7959,0.4823,16.0,0.2601,22.8408,8.8247,8.8247,0.5919,15.0747,8.0,8.8493,1.0151,0.6828,0.6828,0.8482,1.1083,7.0,0.5087,7.6131,9.5785,9.5785,0.6136,16.0301,1.0,9.8486,0.6467,-0.9119,0.9119,0.2775,1.8727,0.0,0.8744,-6.412493182871252,0.1085
long,LONG_CONTINUATION,2026-06-01 10:00:00,PLAYUSDT,return_2h,6.1026,2.7082,-3.9638,-13.0009,True,True,3.4088,12.3654,4.0097,3.6,3.0,1.0,0.0,0.0,0.5138,27.6805,0.8868318901164487,3.6598,4.1682,4.1682,0.4818,10.227,0.0,9.2168,1.4644,0.8463,0.8463,0.587,4.8646,0.0,5.601,2.4946,6.1026,6.1026,0.4934,13.9061,0.0,13.2839,0.7792,1.6543,1.6543,0.5938,4.9852,0.0,7.7793,1.9453,2.7082,2.7082,0.4275,18.2349,0.0,18.4463,0.7017,4.6031,4.6031,0.7659,8.9008,0.0,18.7909,2.4007,7.4046,7.4046,0.4684,20.5344,0.0,41.0555,1.0208,0.6687,0.6687,0.417,8.3852,0.0,35.2296,-1.6359923498817133,0.1427
long,LONG_CONTINUATION,2026-06-01 10:00:00,STARUSDT,return_2h,-1.901,3.6871,1.7919,2.1824,False,True,0.8191,159.7499,9.2538,9.478,3.0,0.0,0.0,1.0,0.5911,148.0123,5.07560602860232,2.1719,-0.6605,0.6605,0.1714,3.2506,0.0,6.1895,36.194,9.067,9.067,0.7039,13.3784,14.0,7.3907,2.2584,-1.901,1.901,0.0186,4.0087,0.0,5.5428,22.7168,8.7811,8.7811,0.7039,13.3433,6.0,8.0545,3.3348,3.6871,3.6871,0.6433,11.3657,0.0,10.0384,4.5527,7.6923,7.6923,0.7039,13.2098,2.0,6.6554,4.3833,11.5477,11.5477,0.751,17.5162,1.0,7.7548,0.167,-0.3195,0.3195,0.6688,0.9831,0.0,-2.8845,-5.176693187393183,0.17297
long,LONG_CONTINUATION,2026-06-01 10:00:00,COLLECTUSDT,return_2h,1.9347,1.7039,4.7923,-0.0355,False,True,10.4227,19.1882,1.0006,1.489,2.0,1.0,47.0,1.0,0.8106,4.3483,-0.42682281561959706,8.6101,2.4494,2.4494,0.7474,3.3724,19.0,2.3214,1.4878,-0.0886,0.0886,0.2927,0.7268,19.0,0.0062,5.223,1.9347,1.9347,0.516,3.8871,17.0,1.6056,1.4355,-0.8619,0.8619,0.1548,1.4776,16.0,-0.2451,3.0397,1.7039,1.7039,0.4566,3.8871,8.0,2.0335,1.0104,-0.1417,0.1417,0.1548,1.4883,7.0,0.4169,1.8842,1.5237,1.5237,0.4735,4.0043,3.0,1.7717,0.4063,0.6951,0.6951,1.0,1.2654,2.0,0.5141,-2.1207576556417918,0.05772
long,LONG_CONTINUATION,2026-06-01 12:00:00,CLOUSDT,return_2h,2.8982,6.6397,10.3219,9.1935,False,True,0.6149,0.6382,-0.1624,0.4277,3.0,1.0,23.0,0.0,0.4839,0.567,0.3097671980365647,0.8169,1.7698,1.7698,0.994,1.9836,7.0,2.3118,0.5593,-0.296,0.296,0.5948,1.3736,6.0,0.6924,1.2955,2.8982,2.8982,0.9812,3.1595,3.0,3.4647,0.4581,-0.1897,0.1897,0.5948,1.3751,2.0,0.7949,2.0804,6.6397,6.6397,0.9897,6.9129,1.0,6.1091,0.6584,0.5373,0.5373,0.6824,1.7672,0.0,-0.3126,0.637,7.2,7.2,0.991,7.9403,0.0,2.7996,0.503,1.9988,1.9988,0.5202,4.8263,0.0,-3.8587,-14.881943380675196,0.08568
long,LONG_CONTINUATION,2026-06-01 12:00:00,STGUSDT,return_2h,4.0822,4.0259,0.0845,-3.491,False,True,2.9018,24.2026,7.7091,8.2138,2.0,1.0,0.0,0.0,0.806,81.5958,-0.011673378859522559,1.5734,1.2669,1.2669,0.3239,7.9955,0.0,-1.8889,0.73,4.6258,4.6258,0.8861,8.2793,0.0,-3.703,0.7796,4.0822,4.0822,0.6761,7.9955,0.0,-0.1297,0.3968,2.8381,2.8381,0.8861,8.1379,0.0,-3.0708,0.7706,4.0259,4.0259,0.5919,9.0372,0.0,16.1584,0.6672,8.9598,8.9598,0.9064,10.494,0.0,14.1654,1.0213,13.3783,13.3783,0.7761,17.9503,0.0,34.371,1.5213,-14.0332,14.0332,0.0221,22.6326,0.0,21.9891,-2.213593789102028,0.3597
long,LONG_CONTINUATION,2026-06-01 12:00:00,WLDUSDT,return_2h,3.6081,3.5291,3.1341,2.2386,False,True,1.3856,6.6365,2.4189,2.4684,4.0,1.0,3.0,0.0,0.8929,9.1568,2.0563350112455874,2.7006,0.6584,0.6584,0.3417,3.1604,0.0,5.833,1.5964,-0.8877,0.8877,0.1235,2.1149,0.0,5.5794,2.557,3.6081,3.6081,0.9329,4.3192,0.0,11.844,1.9425,1.1997,1.1997,0.4638,3.679,0.0,8.9474,1.8832,3.5291,3.5291,0.7576,5.2146,0.0,14.6867,1.5848,4.4004,4.4004,0.6904,6.5732,0.0,11.6126,1.3607,8.1133,8.1133,0.8621,9.571,0.0,13.8612,0.8547,3.7978,3.7978,0.7062,6.0251,0.0,6.714,-1.8861763728425212,0.3822
long,LONG_CONTINUATION,2026-06-01 12:00:00,USELESSUSDT,return_2h,2.5658,2.0029,-0.4844,-0.5367,False,False,2.2881,4.7107,2.312,2.0198,4.0,1.0,2.0,0.0,0.8696,5.0048,0.9375412650204705,2.3684,1.9374,1.9374,0.7837,2.7229,1.0,6.4103,1.182,-0.4562,0.4562,0.3203,1.6684,0.0,4.8498,2.5162,2.5658,2.5658,0.8792,3.1418,0.0,9.3205,1.422,1.273,1.273,0.5708,3.0898,0.0,7.2929,2.062,2.0029,2.0029,0.7,3.1418,0.0,9.6068,1.9174,4.2025,4.2025,0.7758,6.0854,0.0,7.887,1.8426,6.3174,6.3174,0.8743,7.8183,0.0,7.8926,1.1126,2.5318,2.5318,0.6272,4.7279,0.0,1.7674,-1.8221197929981572,0.07787
long,LONG_CONTINUATION,2026-06-01 12:00:00,ORDIUSDT,return_2h,1.8076,2.3915,0.6952,-0.9177,False,True,4.4647,6.9269,3.3148,2.1489,5.0,1.0,23.0,1.0,0.6271,3.9194,1.2722212756290099,2.5226,1.3904,1.3904,0.8644,1.6407,7.0,4.0555,1.1374,1.0961,1.0961,0.7925,1.4896,6.0,2.9759,3.1436,1.8076,1.8076,0.8354,2.1969,0.0,6.1513,1.3431,2.1005,2.1005,0.8889,2.8101,2.0,4.797,4.0182,2.3915,2.3915,0.5959,4.0601,0.0,7.5979,1.3328,3.0954,3.0954,0.9185,3.8693,0.0,5.5861,2.6069,5.5317,5.5317,0.7799,7.6813,0.0,7.568,2.9128,1.1011,1.1011,0.2609,5.3318,1.0,2.3602,-1.4058930058437982,3.646
long,LONG_CONTINUATION,2026-06-01 14:00:00,EPICUSDT,return_2h,0.1943,7.3815,6.6434,12.432,False,True,1.5733,3.1539,0.3262,1.4393,3.0,1.0,2.0,1.0,0.4167,2.2285,1.6704751398629036,1.1569,1.7871,1.7871,0.9655,2.2533,1.0,1.4776,0.7629,-0.6947,0.6947,0.4872,1.5052,0.0,-0.3158,1.0916,0.1943,0.1943,0.2273,2.5641,0.0,1.5654,0.9033,1.1002,1.1002,0.4746,2.3183,3.0,1.7117,4.5574,7.3815,7.3815,0.6211,12.5097,0.0,11.4314,0.9676,2.51,2.51,0.6737,3.7849,1.0,4.602,2.288,10.1195,10.1195,0.6764,15.0199,0.0,13.3902,0.9031,-3.5357,3.5357,0.0426,5.4189,0.0,3.8542,-1.9131013934422874,0.262
long,LONG_CONTINUATION,2026-06-01 14:00:00,GUAUSDT,return_2h,2.9268,6.8293,8.7011,8.7805,False,True,2.0361,1.0414,-0.4236,0.3353,4.0,1.0,33.0,0.0,0.6176,0.5971,-0.18453921458310857,1.4237,2.1668,2.1668,0.9352,2.802,11.0,1.0264,0.5269,-0.8546,0.8546,0.1727,1.2369,10.0,-1.0449,0.8421,2.9268,2.9268,0.8765,3.8571,5.0,2.7246,0.2854,-1.2654,1.2654,0.1357,1.5677,4.0,-0.167,0.8424,6.8293,6.8293,0.9132,7.975,2.0,4.6525,0.1807,-0.9326,0.9326,0.1173,1.8202,1.0,-1.7292,0.569,5.809,5.809,0.9132,7.8989,0.0,9.1383,0.3215,0.2026,0.2026,0.3014,3.9964,0.0,3.6247,-1.5849836705127807,0.9006
long,LONG_CONTINUATION,2026-06-01 14:00:00,PLAYUSDT,return_2h,2.1157,6.4478,5.8517,1.8554,False,True,0.9716,1.3749,-12.2,0.3206,2.0,1.0,0.0,0.0,0.7143,5.3463,-6.58453633829132,1.2587,1.528,1.528,0.5474,7.5309,0.0,-8.9273,2.4894,-9.6231,9.6231,0.2132,16.4329,0.0,-10.6938,1.4345,2.1157,2.1157,0.6254,7.5309,0.0,-6.994,3.0464,-17.8918,17.8918,0.1365,23.3207,0.0,-9.0132,0.9711,6.4478,6.4478,0.8721,10.3686,0.0,0.4894,2.1784,-3.98,3.98,0.1312,28.3597,0.0,-5.1571,2.9477,2.1511,2.1511,0.3474,28.3597,0.0,21.931,1.6246,-11.7597,11.7597,0.1622,15.8194,0.0,21.9299,-6.231220667940851,0.12093
long,LONG_CONTINUATION,2026-06-01 14:00:00,BANUSDT,return_2h,1.8204,3.9374,5.2994,5.2994,False,True,1.1494,1.4729,-0.286,0.7222,4.0,1.0,7.0,0.0,0.7945,1.4708,-1.8305174936809925,0.8352,1.1192,1.1192,0.8129,1.8743,1.0,2.1439,0.9436,1.1181,1.1181,0.878,1.6771,0.0,1.3281,1.1173,1.8204,1.8204,0.8168,2.7238,0.0,4.3763,1.3677,-1.1859,1.1859,0.5192,2.7715,1.0,2.8436,2.9231,3.9374,3.9374,0.9352,4.7869,0.0,7.7733,1.4853,-1.527,1.527,0.4557,3.147,0.0,4.284,1.5467,2.3503,2.3503,0.9456,5.6168,0.0,9.1661,1.4623,2.8267,2.8267,0.9515,4.2196,0.0,7.3215,-28.482653261230926,0.07499
long,LONG_CONTINUATION,2026-06-01 14:00:00,LABUSDT,return_2h,0.8896,4.253,10.3742,29.0277,False,True,2.3545,1.609,-0.3683,1.2255,4.0,1.0,2.0,0.0,0.2401,3.4292,0.4037051925724946,0.5526,-0.9531,0.9531,0.5363,2.0556,0.0,-0.2921,0.5942,0.3999,0.3999,0.6024,2.1854,2.0,0.5585,0.5276,0.8896,0.8896,0.9338,3.1538,0.0,2.8167,0.5623,0.7492,0.7492,0.6896,2.8088,0.0,2.3648,0.6738,4.253,4.253,0.8374,7.5339,0.0,14.2986,0.5507,-1.0149,1.0149,0.6522,2.918,0.0,11.0046,0.745,3.2168,3.2168,0.8374,7.459,0.0,16.599,0.9682,3.0112,3.0112,0.6796,12.2188,0.0,14.3924,-1.159695510384802,9.3527
long,LONG_CONTINUATION,2026-06-01 16:00:00,AERGOUSDT,return_2h,14.6084,9.8374,20.1815,17.5216,False,True,27.2338,268.9613,11.1145,9.8191,4.0,1.0,2.0,1.0,0.9039,104.0329,-0.3568394222599861,74.0434,8.0431,8.0431,0.6556,14.6506,19.0,6.9671,40.9112,1.6742,1.6742,0.989,1.9532,19.0,-0.67,93.5749,14.6084,14.6084,0.913,17.7116,0.0,12.4925,50.4869,1.3262,1.3262,0.9913,2.4599,19.0,-1.1952,125.7033,9.8374,9.8374,0.58,19.6538,0.0,8.1502,33.5912,0.1268,0.1268,0.9828,2.4519,19.0,-1.189,175.0679,9.9767,9.9767,0.5973,20.5242,0.0,7.5167,1.2007,-1.6209,1.6209,0.2358,2.2028,19.0,-1.8097,-7.119442680654814,0.05118
long,LONG_CONTINUATION,2026-06-01 16:00:00,LABUSDT,return_2h,0.2792,4.9615,16.9003,33.7334,False,True,1.6658,5.8285,3.1529,4.7067,2.0,1.0,1.0,0.0,0.5961,15.6377,3.077903374328102,1.6399,2.4476,2.4476,0.6892,5.6379,0.0,10.7061,1.6782,2.0873,2.0873,0.5199,4.1355,0.0,9.0782,1.0112,0.2792,0.2792,0.3046,5.6379,0.0,9.9068,0.9814,5.2726,5.2726,0.7461,8.0634,0.0,10.3785,1.1027,4.9615,4.9615,0.7057,9.0681,0.0,22.1606,1.0102,5.8714,5.8714,0.7919,9.8941,0.0,18.9834,1.2715,11.1242,11.1242,0.8225,15.9128,0.0,27.1923,0.745,3.2168,3.2168,0.8374,7.459,0.0,16.599,-2.141079666291875,10.6774
