formula_id,rounds_total,rounds_beat_baseline,round_win_rate,stability_std,avg_generalization_score,survived
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2411,15.2909,True
SF_ATOM_57,17,17,1.0,1.2739,15.2791,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.3009,15.2679,True
SF_AND_SF_15m_current_body_pct_gte_9.0914_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.2509,15.2592,True
SF_AND3_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2709,15.2566,True
SF_AND3_SF_derived_range_expansion_gte_19.663914,17,17,1.0,1.2709,15.2566,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2709,15.2566,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2739,15.2535,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2739,15.2535,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2887,15.2496,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_2h_current_range_pct_gte_29.928486,17,17,1.0,1.2583,15.2481,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2467,15.2412,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_2h_current_body_pct_gte_13.739943,17,17,1.0,1.2467,15.2412,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2866,15.2347,True
SF_NOT_SF_1h_current_ma20_distance_pct_gte_51.022186,17,17,1.0,1.1097,15.2317,True
SF_OR_SF_15m_current_body_pct_gte_13.6371_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2855,15.2249,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2841,15.2206,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2659,15.2047,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2855,15.1998,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.2855,15.1998,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.2855,15.1998,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,17,1.0,1.2855,15.1998,True
SF_ATOM_14,17,17,1.0,1.2855,15.1998,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2855,15.1998,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2855,15.1998,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_derived_range_expansion_gte_19.663914,17,17,1.0,1.2557,15.1985,True
SF_OR_SF_15m_current_body_pct_gte_13.6371_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2633,15.1934,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.242,15.1904,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2686,15.1813,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2428,15.1796,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2855,15.1762,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2855,15.1762,True
SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2239,15.1714,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2239,15.1714,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2239,15.1714,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,17,1.0,1.2696,15.1709,True
SF_ATOM_70,17,17,1.0,1.2253,15.1582,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2516,15.1577,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2463,15.1557,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.2855,15.155,True
SF_AND_SF_15m_current_body_pct_gte_13.6371_SF_derived_range_expansion_gte_8.077786,17,17,1.0,1.2855,15.155,True
SF_ATOM_52,17,17,1.0,1.2928,15.151,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2531,15.1383,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.253,15.1368,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.2508,15.1334,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.208,15.1325,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2479,15.127,True
SF_OR_SF_15m_current_body_pct_gte_13.6371_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.3038,15.1216,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2694,15.1184,True
SF_OR_SF_15m_current_body_pct_gte_13.6371_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2669,15.1159,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2215,15.114,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.253,15.1132,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.253,15.1132,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_30m_current_range_pct_gte_12.1684,17,17,1.0,1.253,15.1132,True
SF_ATOM_11,17,17,1.0,1.253,15.1132,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.253,15.1132,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.253,15.1132,True
SF_ATOM_42,17,17,1.0,1.2619,15.1102,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_30m_current_range_pct_gte_22.8592,17,17,1.0,1.2418,15.0979,True
SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2421,15.0964,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2421,15.0964,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2214,15.0888,True
SF_AND_SF_30m_current_body_pct_gte_10.647286_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2575,15.0785,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_1h_current_ma20_distance_pct_gte_35.705329,17,17,1.0,1.2388,15.0692,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2575,15.0689,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.253,15.0684,True
SF_AND_SF_30m_current_body_pct_gte_15.970929_SF_derived_range_expansion_gte_8.077786,17,17,1.0,1.253,15.0684,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0924,15.0554,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0957,15.0551,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_30m_current_body_pct_gte_15.970929,17,17,1.0,1.2542,15.0475,True
SF_ATOM_50,17,17,1.0,1.1387,15.044,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2372,15.0378,True
SF_AND_SF_2h_current_body_pct_gte_13.739943_SF_30m_current_body_pct_gte_10.647286,17,17,1.0,1.2105,15.031,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.2124,15.0228,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_20.388471_SF_2h_previous_return_pct_gte_26.298514,17,17,1.0,1.0764,15.0156,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_20.388471_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,17,1.0,1.0426,15.0151,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0711,15.0141,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0735,15.0137,True
SF_ATOM_23,17,17,1.0,1.0729,14.9932,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0729,14.9932,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0729,14.9932,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0729,14.9932,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.2178,14.9852,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2594,14.9851,True
SF_AND_SF_15m_current_body_pct_gte_9.0914_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.2368,14.9814,True
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2368,14.9814,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2621,14.9794,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.22,14.9791,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0729,14.9741,True
SF_OR_SF_2h_current_range_pct_gte_44.892729_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0966,14.9641,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,17,1.0,1.1934,14.959,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_17.364729_SF_1h_current_ma20_distance_pct_gte_20.388471,17,17,1.0,1.0647,14.9495,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2428,14.9463,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_20.388471_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.0697,14.9442,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_1h_current_ma20_distance_pct_gte_51.022186,17,17,1.0,1.205,14.9386,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.1949,14.9381,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2483,14.9268,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_previous_body_pct_gte_34.349857,17,17,1.0,1.2062,14.9143,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.2244,14.9019,True
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2675,14.8941,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,17,1.0,1.205,14.8939,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.205,14.8939,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_derived_range_expansion_gte_19.663914,17,17,1.0,1.205,14.8939,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_derived_range_expansion_gte_8.077786,17,17,1.0,1.205,14.8939,True
SF_ATOM_6,17,17,1.0,1.205,14.8939,True
SF_ORAND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.205,14.8939,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.205,14.8939,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114,17,17,1.0,1.205,14.8939,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_current_range_pct_gte_29.928486,17,17,1.0,1.2065,14.873,True
SF_OR_SF_2h_current_range_pct_gte_44.892729_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2485,14.8514,True
SF_AND_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,17,1.0,1.2065,14.8478,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_2h_current_range_pct_gte_44.892729,17,17,1.0,1.2059,14.8467,True
SF_AND_SF_15m_current_body_pct_gte_9.0914_SF_2h_current_range_pct_gte_14.964243,17,17,1.0,1.2438,14.8298,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2438,14.8298,True
SF_ATOM_29,17,17,1.0,1.2483,14.8263,True
SF_OR_SF_15m_current_body_pct_gte_13.6371_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2483,14.8263,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2483,14.8263,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2483,14.8263,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_15m_current_ma20_distance_pct_gte_17.364729,17,17,1.0,1.2054,14.7986,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,17,1.0,1.2245,14.7963,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,17,1.0,1.1887,14.7946,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_17.364729_SF_15m_current_body_pct_gte_9.0914,17,17,1.0,1.2223,14.7706,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_15m_current_body_pct_gte_13.6371,17,17,1.0,1.2204,14.7349,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_range_pct_gte_29.928486,17,17,1.0,1.1997,14.7295,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,17,1.0,1.1997,14.7044,True
A6_frozen,17,17,1.0,1.1579,12.8018,True
SF_ATOM_71,17,16,0.9412,1.2748,15.4816,True
SF_NOT_SF_15m_current_ma20_distance_pct_gte_26.750886,17,16,0.9412,1.0762,15.4812,True
SF_NOT_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.1683,15.3547,True
SF_NOT_SF_15m_current_ma20_distance_pct_gte_17.364729,17,16,0.9412,1.0549,15.319,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,17,16,0.9412,1.1855,15.2659,True
SF_NOT_SF_2h_current_body_pct_gte_27.479886,17,16,0.9412,0.965,15.2544,True
SF_NOT_SF_30m_current_body_pct_gte_15.970929,17,16,0.9412,1.0665,15.2428,True
SF_ATOM_61,17,16,0.9412,1.2786,15.2129,True
SF_AND_SF_30m_current_body_pct_gte_10.647286_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,16,0.9412,1.205,15.1949,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,16,0.9412,1.205,15.1949,True
SF_NOT_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.2035,15.1877,True
SF_ATOM_55,17,16,0.9412,1.1977,15.1558,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.2108,15.1407,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_body_pct_gte_13.739943,17,16,0.9412,1.2108,15.1407,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,16,0.9412,1.1613,15.1246,True
SF_OR_SF_30m_current_range_pct_gte_22.8592_SF_2h_previous_return_pct_gte_26.298514,17,16,0.9412,1.2066,15.0819,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2265,15.0745,True
SF_AND_SF_30m_current_body_pct_gte_10.647286_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,16,0.9412,1.2192,15.0609,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,16,0.9412,1.2192,15.0609,True
SF_NOT_SF_2h_current_range_pct_gte_29.928486,17,16,0.9412,1.0391,15.0605,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SR_1h_current_range_pct_5m_compression_30525279999.999992,17,16,0.9412,1.2017,15.0541,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2278,15.0516,True
SF_ATOM_78,17,16,0.9412,1.2207,15.0452,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2304,15.0407,True
SF_AND_SF_2h_current_body_pct_gte_20.609914_SF_30m_current_range_pct_gte_12.1684,17,16,0.9412,1.2511,15.0399,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SR_1h_current_range_pct_5m_compression_15262639999.999996,17,16,0.9412,1.2303,15.0154,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2115,15.0041,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2142,15.0038,True
SF_OR_SF_30m_current_range_pct_gte_22.8592_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,16,0.9412,1.2106,15.0035,True
SF_AND_SF_2h_current_range_pct_gte_29.928486_SF_30m_current_body_pct_gte_10.647286,17,16,0.9412,1.2303,14.9983,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2325,14.9908,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_2h_current_range_pct_gte_14.964243,17,16,0.9412,1.213,14.9833,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_30m_current_range_pct_gte_12.1684,17,16,0.9412,1.213,14.9833,True
SF_ATOM_18,17,16,0.9412,1.213,14.9833,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.213,14.9833,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.213,14.9833,True
SF_OR_SF_2h_current_range_pct_gte_44.892729_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.213,14.9833,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_30m_current_body_pct_gte_10.647286,17,16,0.9412,1.213,14.958,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,16,0.9412,1.213,14.9385,True
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_derived_range_expansion_gte_8.077786,17,16,0.9412,1.213,14.9385,True
SF_OR_SF_15m_current_body_pct_gte_13.6371_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2234,14.9299,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.2234,14.9299,True
SF_ATOM_60,17,16,0.9412,1.0044,14.9064,True
SF_OR_SF_30m_current_range_pct_gte_22.8592_SF_15m_current_ma20_distance_pct_gte_17.364729,17,16,0.9412,1.196,14.8846,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,17,16,0.9412,1.1859,14.8737,True
SF_OR_SF_30m_current_range_pct_gte_22.8592_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,16,0.9412,1.2435,14.837,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,16,0.9412,1.2086,14.8297,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_35.705329_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.2165,14.8253,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_15m_current_body_pct_gte_9.0914,17,16,0.9412,1.2363,14.824,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SF_2h_previous_return_pct_gte_26.298514,17,16,0.9412,1.1978,14.7922,True
SF_OR_SD_1h_current_return_pct_15m_current_return_pct_gte_9.24094_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.2023,14.7567,True
SF_OR_SF_1h_current_return_pct_gte_8.969214_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.2033,14.7338,True
SF_OR_SF_1h_current_ma20_distance_pct_gte_51.022186_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.188,14.7107,True
SF_OR_SF_30m_current_range_pct_gte_22.8592_SF_15m_current_body_pct_gte_9.0914,17,16,0.9412,1.2267,14.7039,True
SF_OR_SF_2h_previous_body_pct_gte_34.349857_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.1891,14.6865,True
SF_ATOM_75,17,16,0.9412,0.9537,14.6857,True
SF_OR_SF_15m_current_ma20_distance_pct_gte_26.750886_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.2085,14.6731,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,16,0.9412,1.188,14.666,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_range_pct_gte_14.964243,17,16,0.9412,1.188,14.666,True
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_derived_range_expansion_gte_8.077786,17,16,0.9412,1.188,14.666,True
SF_ATOM_12,17,16,0.9412,1.188,14.666,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.188,14.666,True
SF_OR_SF_15m_current_return_pct_gte_10.127714_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.188,14.666,True
SF_OR_SF_1h_current_return_pct_gte_18.082043_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.188,14.666,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.1894,14.6301,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SF_2h_current_range_pct_gte_44.892729,17,16,0.9412,1.186,14.6197,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,17,16,0.9412,1.2021,14.6185,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SF_15m_current_body_pct_gte_13.6371,17,16,0.9412,1.1945,14.6118,True
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_30m_current_range_pct_gte_12.1684,17,16,0.9412,1.1967,14.6069,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_30m_current_body_pct_gte_15.970929,17,16,0.9412,1.2116,14.593,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SF_30m_current_range_pct_gte_22.8592,17,16,0.9412,1.1827,14.5808,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SF_30m_previous_ma20_distance_pct_gte_39.165157,17,16,0.9412,1.2065,14.5682,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SF_15m_current_ma20_distance_pct_gte_17.364729,17,16,0.9412,1.1889,14.5618,True
SF_AND_SF_30m_current_range_pct_gte_12.1684_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,17,16,0.9412,1.199,14.5182,True
SF_OR_SF_30m_current_body_pct_gte_15.970929_SF_derived_range_expansion_gte_19.663914,17,16,0.9412,1.1908,14.5047,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_15m_current_body_pct_gte_9.0914,17,16,0.9412,1.2035,14.4452,True
SF_OR_SD_1h_current_range_pct_1h_previous_range_pct_gte_21.98114_SF_1h_current_ma20_distance_pct_gte_20.388471,17,16,0.9412,1.0816,14.4123,True
SF_OR_SF_derived_range_expansion_gte_19.663914_SF_15m_current_body_pct_gte_9.0914,17,16,0.9412,1.1963,14.3022,True
SF_ATOM_64,17,15,0.8824,1.2615,14.7478,True
SF_ATOM_66,17,15,0.8824,1.1222,14.5578,True
SF_ATOM_40,17,15,0.8824,1.2122,14.2656,True
SF_ATOM_49,17,15,0.8824,1.2337,14.1916,True
