formula_id,formula_expr,kind,pass_bonus,source,linear_terms
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_30m_current_body_pct_gte_10.647286,(30m_current_range_pct >= 22.86 AND 30m_current_body_pct >= 10.65),ast,50.0,and_pair,[]
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_30m_current_range_pct_gte_12.1684,(30m_current_range_pct >= 22.86 AND 30m_current_range_pct >= 12.17),ast,50.0,and_pair,[]
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_30m_previous_ma20_distance_pct_gte_39.165157,(30m_current_range_pct >= 22.86 AND 30m_previous_ma20_distance_pct >= 39.17),ast,50.0,and_pair,[]
SF_AND_SF_30m_current_range_pct_gte_22.8592_SF_derived_range_expansion_gte_8.077786,(30m_current_range_pct >= 22.86 AND derived_range_expansion >= 8.078),ast,50.0,and_pair,[]
SF_AND_SF_30m_current_range_pct_gte_22.8592_SR_1h_current_range_pct_5m_compression_15262639999.999996,(30m_current_range_pct >= 22.86 AND 1h_current_range_pct/5m_compression >= 1.526e+10),ast,50.0,and_pair,[]
SF_AND_SF_30m_current_range_pct_gte_22.8592_SR_1h_current_range_pct_5m_compression_30525279999.999992,(30m_current_range_pct >= 22.86 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,(30m_previous_ma20_distance_pct >= 39.17 AND (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(30m_previous_ma20_distance_pct >= 39.17 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(30m_previous_ma20_distance_pct >= 39.17 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_15m_current_body_pct_gte_9.0914,(30m_previous_ma20_distance_pct >= 39.17 AND 15m_current_body_pct >= 9.091),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_2h_current_range_pct_gte_14.964243,(30m_previous_ma20_distance_pct >= 39.17 AND 2h_current_range_pct >= 14.96),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_2h_previous_body_pct_gte_27.479886,(30m_previous_ma20_distance_pct >= 39.17 AND 2h_previous_body_pct >= 27.48),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SF_2h_previous_return_pct_gte_26.298514,(30m_previous_ma20_distance_pct >= 39.17 AND 2h_previous_return_pct >= 26.3),ast,50.0,and_pair,[]
SF_AND_SF_30m_previous_ma20_distance_pct_gte_39.165157_SR_1h_current_range_pct_5m_compression_30525279999.999992,(30m_previous_ma20_distance_pct >= 39.17 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,(derived_range_expansion >= 19.66 AND (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(derived_range_expansion >= 19.66 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(derived_range_expansion >= 19.66 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,(derived_range_expansion >= 19.66 AND (2h_current_return_pct - 1h_current_return_pct) >= 13.62),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_15m_current_body_pct_gte_13.6371,(derived_range_expansion >= 19.66 AND 15m_current_body_pct >= 13.64),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_15m_current_body_pct_gte_9.0914,(derived_range_expansion >= 19.66 AND 15m_current_body_pct >= 9.091),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_15m_current_ma20_distance_pct_gte_17.364729,(derived_range_expansion >= 19.66 AND 15m_current_ma20_distance_pct >= 17.36),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_1h_current_ma20_distance_pct_gte_20.388471,(derived_range_expansion >= 19.66 AND 1h_current_ma20_distance_pct >= 20.39),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_body_pct_gte_13.739943,(derived_range_expansion >= 19.66 AND 2h_current_body_pct >= 13.74),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_range_pct_gte_14.964243,(derived_range_expansion >= 19.66 AND 2h_current_range_pct >= 14.96),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_range_pct_gte_29.928486,(derived_range_expansion >= 19.66 AND 2h_current_range_pct >= 29.93),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_current_range_pct_gte_44.892729,(derived_range_expansion >= 19.66 AND 2h_current_range_pct >= 44.89),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_previous_body_pct_gte_27.479886,(derived_range_expansion >= 19.66 AND 2h_previous_body_pct >= 27.48),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_previous_ma20_distance_pct_gte_65.594714,(derived_range_expansion >= 19.66 AND 2h_previous_ma20_distance_pct >= 65.59),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_2h_previous_return_pct_gte_26.298514,(derived_range_expansion >= 19.66 AND 2h_previous_return_pct >= 26.3),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_current_body_pct_gte_10.647286,(derived_range_expansion >= 19.66 AND 30m_current_body_pct >= 10.65),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_current_range_pct_gte_12.1684,(derived_range_expansion >= 19.66 AND 30m_current_range_pct >= 12.17),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_current_range_pct_gte_22.8592,(derived_range_expansion >= 19.66 AND 30m_current_range_pct >= 22.86),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_30m_previous_ma20_distance_pct_gte_39.165157,(derived_range_expansion >= 19.66 AND 30m_previous_ma20_distance_pct >= 39.17),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SF_derived_range_expansion_gte_8.077786,(derived_range_expansion >= 19.66 AND derived_range_expansion >= 8.078),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SR_1h_current_range_pct_5m_compression_15262639999.999996,(derived_range_expansion >= 19.66 AND 1h_current_range_pct/5m_compression >= 1.526e+10),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_19.663914_SR_1h_current_range_pct_5m_compression_30525279999.999992,(derived_range_expansion >= 19.66 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,(derived_range_expansion >= 8.078 AND (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(derived_range_expansion >= 8.078 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(derived_range_expansion >= 8.078 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,(derived_range_expansion >= 8.078 AND (2h_current_return_pct - 1h_current_return_pct) >= 13.62),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_15m_current_body_pct_gte_9.0914,(derived_range_expansion >= 8.078 AND 15m_current_body_pct >= 9.091),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_1h_current_ma20_distance_pct_gte_20.388471,(derived_range_expansion >= 8.078 AND 1h_current_ma20_distance_pct >= 20.39),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_2h_current_range_pct_gte_14.964243,(derived_range_expansion >= 8.078 AND 2h_current_range_pct >= 14.96),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_2h_previous_body_pct_gte_27.479886,(derived_range_expansion >= 8.078 AND 2h_previous_body_pct >= 27.48),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_2h_previous_return_pct_gte_26.298514,(derived_range_expansion >= 8.078 AND 2h_previous_return_pct >= 26.3),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_30m_current_body_pct_gte_10.647286,(derived_range_expansion >= 8.078 AND 30m_current_body_pct >= 10.65),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_30m_current_range_pct_gte_12.1684,(derived_range_expansion >= 8.078 AND 30m_current_range_pct >= 12.17),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SF_30m_previous_ma20_distance_pct_gte_39.165157,(derived_range_expansion >= 8.078 AND 30m_previous_ma20_distance_pct >= 39.17),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SR_1h_current_range_pct_5m_compression_15262639999.999996,(derived_range_expansion >= 8.078 AND 1h_current_range_pct/5m_compression >= 1.526e+10),ast,50.0,and_pair,[]
SF_AND_SF_derived_range_expansion_gte_8.077786_SR_1h_current_range_pct_5m_compression_30525279999.999992,(derived_range_expansion >= 8.078 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SD_1h_current_body_pct_1h_previous_body_pct_gte_18.78308,(1h_current_range_pct/5m_compression >= 1.526e+10 AND (1h_current_body_pct - 1h_previous_body_pct) >= 18.78),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SD_1h_current_range_pct_1h_previous_range_pct_gte_5.76056,(1h_current_range_pct/5m_compression >= 1.526e+10 AND (1h_current_range_pct - 1h_previous_range_pct) >= 5.761),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(1h_current_range_pct/5m_compression >= 1.526e+10 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SD_2h_current_return_pct_1h_current_return_pct_gte_13.61786,(1h_current_range_pct/5m_compression >= 1.526e+10 AND (2h_current_return_pct - 1h_current_return_pct) >= 13.62),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_15m_current_body_pct_gte_9.0914,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 15m_current_body_pct >= 9.091),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_1h_current_ma20_distance_pct_gte_20.388471,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 1h_current_ma20_distance_pct >= 20.39),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_2h_current_range_pct_gte_14.964243,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 2h_current_range_pct >= 14.96),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_2h_previous_body_pct_gte_27.479886,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 2h_previous_body_pct >= 27.48),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_2h_previous_return_pct_gte_26.298514,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 2h_previous_return_pct >= 26.3),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_30m_current_body_pct_gte_10.647286,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 30m_current_body_pct >= 10.65),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_30m_current_range_pct_gte_12.1684,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 30m_current_range_pct >= 12.17),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SF_30m_previous_ma20_distance_pct_gte_39.165157,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 30m_previous_ma20_distance_pct >= 39.17),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_15262639999.999996_SR_1h_current_range_pct_5m_compression_30525279999.999992,(1h_current_range_pct/5m_compression >= 1.526e+10 AND 1h_current_range_pct/5m_compression >= 3.053e+10),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_30525279999.999992_SD_1h_current_return_pct_15m_current_return_pct_lte_-12.62842,(1h_current_range_pct/5m_compression >= 3.053e+10 AND (1h_current_return_pct - 15m_current_return_pct) <= -12.63),ast,50.0,and_pair,[]
SF_AND_SR_1h_current_range_pct_5m_compression_30525279999.999992_SF_2h_current_range_pct_gte_14.964243,(1h_current_range_pct/5m_compression >= 3.053e+10 AND 2h_current_range_pct >= 14.96),ast,50.0,and_pair,[]
SF_ATOM_0,1h_current_return_pct >= 18.08,ast,50.0,atom,[]
SF_ATOM_1,(1h_current_return_pct - 15m_current_return_pct) >= 9.241,ast,50.0,atom,[]
SF_ATOM_10,2h_previous_body_pct >= 34.35,ast,50.0,atom,[]
SF_ATOM_11,30m_current_body_pct >= 15.97,ast,50.0,atom,[]
SF_ATOM_12,derived_range_expansion >= 19.66,ast,50.0,atom,[]
SF_ATOM_13,2h_current_range_pct >= 29.93,ast,50.0,atom,[]
SF_ATOM_14,15m_current_body_pct >= 13.64,ast,50.0,atom,[]
SF_ATOM_15,2h_current_body_pct >= 13.74,ast,50.0,atom,[]
SF_ATOM_16,2h_current_range_pct >= 44.89,ast,50.0,atom,[]
SF_ATOM_17,2h_previous_ma20_distance_pct >= 65.59,ast,50.0,atom,[]
SF_ATOM_18,30m_current_range_pct >= 22.86,ast,50.0,atom,[]
SF_ATOM_19,15m_current_ma20_distance_pct >= 17.36,ast,50.0,atom,[]
SF_ATOM_2,15m_current_return_pct >= 10.13,ast,50.0,atom,[]
SF_ATOM_20,derived_range_expansion >= 8.078,ast,50.0,atom,[]
SF_ATOM_21,1h_current_range_pct/5m_compression >= 1.526e+10,ast,50.0,atom,[]
SF_ATOM_22,30m_current_range_pct >= 12.17,ast,50.0,atom,[]
SF_ATOM_23,1h_current_ma20_distance_pct >= 20.39,ast,50.0,atom,[]
SF_ATOM_24,30m_current_body_pct >= 10.65,ast,50.0,atom,[]
SF_ATOM_25,(2h_current_return_pct - 1h_current_return_pct) >= 13.62,ast,50.0,atom,[]
SF_ATOM_26,30m_previous_ma20_distance_pct >= 39.17,ast,50.0,atom,[]
SF_ATOM_27,(1h_current_body_pct - 1h_previous_body_pct) >= 18.78,ast,50.0,atom,[]
SF_ATOM_28,2h_previous_return_pct >= 26.3,ast,50.0,atom,[]
SF_ATOM_29,15m_current_body_pct >= 9.091,ast,50.0,atom,[]
SF_ATOM_3,1h_current_return_pct >= 8.969,ast,50.0,atom,[]
SF_ATOM_30,(1h_current_range_pct - 1h_previous_range_pct) >= 5.761,ast,50.0,atom,[]
SF_ATOM_31,2h_previous_body_pct >= 27.48,ast,50.0,atom,[]
SF_ATOM_32,1h_current_range_pct/5m_compression >= 3.053e+10,ast,50.0,atom,[]
SF_ATOM_33,2h_current_range_pct >= 14.96,ast,50.0,atom,[]
SF_ATOM_34,(1h_current_return_pct - 15m_current_return_pct) <= -12.63,ast,50.0,atom,[]
SF_ATOM_35,1h_previous_range_pct >= 19.58,ast,50.0,atom,[]
SF_ATOM_36,2h_previous_body_pct >= 20.61,ast,50.0,atom,[]
SF_ATOM_37,5m_seq_body_energy_6 >= 8.052,ast,50.0,atom,[]
SF_ATOM_38,30m_previous_ma20_distance_pct >= 26.88,ast,50.0,atom,[]
SF_ATOM_39,5m_seq_return_sum_6 >= 11.45,ast,50.0,atom,[]
SF_ATOM_4,2h_current_body_pct >= 27.48,ast,50.0,atom,[]
SF_ATOM_40,15m_current_ma20_distance_pct >= 7.979,ast,50.0,atom,[]
SF_ATOM_41,1h_current_volume_ratio >= 17.96,ast,50.0,atom,[]
SF_ATOM_42,15m_current_range_pct >= 16.74,ast,50.0,atom,[]
SF_ATOM_43,30m_previous_ma20_distance_pct <= -9.972,ast,50.0,atom,[]
SF_ATOM_44,1h_previous_return_pct >= 11.54,ast,50.0,atom,[]
SF_ATOM_45,30m_current_body_pct >= 5.324,ast,50.0,atom,[]
SF_ATOM_46,1h_previous_range_pct >= 26.11,ast,50.0,atom,[]
SF_ATOM_47,(1h_current_body_pct - 1h_previous_body_pct) >= 3.969,ast,50.0,atom,[]
SF_ATOM_48,1h_previous_range_pct >= 32.64,ast,50.0,atom,[]
SF_ATOM_49,15m_current_range_pct >= 9.108,ast,50.0,atom,[]
SF_ATOM_5,15m_current_ma20_distance_pct >= 26.75,ast,50.0,atom,[]
SF_ATOM_50,15m_current_return_pct >= 2.897,ast,50.0,atom,[]
SF_ATOM_51,2h_current_volume_ratio >= 25.01,ast,50.0,atom,[]
SF_ATOM_52,(2h_current_return_pct - 1h_current_return_pct) <= -13.46,ast,50.0,atom,[]
SF_ATOM_53,2h_previous_ma20_distance_pct >= 42.03,ast,50.0,atom,[]
SF_ATOM_54,30m_previous_range_pct >= 15.54,ast,50.0,atom,[]
SF_ATOM_55,1h_previous_body_pct >= 11.63,ast,50.0,atom,[]
SF_ATOM_56,rank(1h_current_return_pct) >= 0.9,ast,50.0,atom,[]
SF_ATOM_57,1h_previous_body_pct >= 17.44,ast,50.0,atom,[]
SF_ATOM_58,15m_previous_range_pct >= 7.976,ast,50.0,atom,[]
SF_ATOM_59,rank(1h_current_ma20_distance_pct) >= 0.9,ast,50.0,atom,[]
SF_ATOM_6,(1h_current_range_pct - 1h_previous_range_pct) >= 21.98,ast,50.0,atom,[]
SF_ATOM_60,5m_seq_body_energy_6 >= 5.368,ast,50.0,atom,[]
SF_ATOM_61,2h_previous_return_pct >= 15.4,ast,50.0,atom,[]
SF_ATOM_62,30m_previous_range_pct >= 20.61,ast,50.0,atom,[]
SF_ATOM_63,2h_current_body_pct >= 6.87,ast,50.0,atom,[]
SF_ATOM_64,2h_previous_body_pct >= 13.74,ast,50.0,atom,[]
SF_ATOM_65,15m_current_body_pct >= 4.546,ast,50.0,atom,[]
SF_ATOM_66,30m_previous_range_pct >= 10.48,ast,50.0,atom,[]
SF_ATOM_67,30m_previous_ma20_distance_pct >= 14.6,ast,50.0,atom,[]
SF_ATOM_68,rank(1h_current_range_pct) >= 0.9,ast,50.0,atom,[]
SF_ATOM_69,1h_previous_range_pct >= 13.05,ast,50.0,atom,[]
SF_ATOM_7,1h_current_ma20_distance_pct >= 51.02,ast,50.0,atom,[]
SF_ATOM_70,15m_previous_range_pct >= 11.88,ast,50.0,atom,[]
SF_ATOM_71,(1h_current_body_pct - 1h_previous_body_pct) <= -10.85,ast,50.0,atom,[]
SF_ATOM_72,derived_volume_ratio >= 23.2,ast,50.0,atom,[]
SF_ATOM_73,1h_previous_volume_ratio >= 29.02,ast,50.0,atom,[]
SF_ATOM_74,15m_current_volume_ratio >= 23.2,ast,50.0,atom,[]
SF_ATOM_75,rank(2h_current_return_pct) >= 0.9,ast,50.0,atom,[]
SF_ATOM_76,rank(1h_current_body_pct) >= 0.9,ast,50.0,atom,[]
SF_ATOM_77,15m_previous_range_pct >= 4.075,ast,50.0,atom,[]
SF_ATOM_78,1h_previous_return_pct <= -7.892,ast,50.0,atom,[]
SF_ATOM_79,2h_previous_ma20_distance_pct >= 18.46,ast,50.0,atom,[]
SF_ATOM_8,1h_current_ma20_distance_pct >= 35.71,ast,50.0,atom,[]
SF_ATOM_9,2h_current_body_pct >= 20.61,ast,50.0,atom,[]
SF_LIN2_15m_current_compression_15m_current_return_pct_1.0_0.5,linear(15m_current_compression*1.0+15m_current_return_pct*0.5),linear,50.0,linear_pair,"[('15m_current_compression', 1.0), ('15m_current_return_pct', 0.5)]"
SF_LIN2_15m_current_compression_15m_current_return_pct_1.0_1.0,linear(15m_current_compression*1.0+15m_current_return_pct*1.0),linear,50.0,linear_pair,"[('15m_current_compression', 1.0), ('15m_current_return_pct', 1.0)]"
SF_LIN2_15m_current_compression_15m_current_return_pct_1.0_1.5,linear(15m_current_compression*1.0+15m_current_return_pct*1.5),linear,50.0,linear_pair,"[('15m_current_compression', 1.0), ('15m_current_return_pct', 1.5)]"
SF_LIN2_15m_current_compression_15m_current_return_pct_2.0_0.5,linear(15m_current_compression*2.0+15m_current_return_pct*0.5),linear,50.0,linear_pair,"[('15m_current_compression', 2.0), ('15m_current_return_pct', 0.5)]"
SF_LIN2_15m_current_compression_15m_current_return_pct_2.0_1.0,linear(15m_current_compression*2.0+15m_current_return_pct*1.0),linear,50.0,linear_pair,"[('15m_current_compression', 2.0), ('15m_current_return_pct', 1.0)]"
SF_LIN2_15m_current_compression_15m_current_return_pct_2.0_1.5,linear(15m_current_compression*2.0+15m_current_return_pct*1.5),linear,50.0,linear_pair,"[('15m_current_compression', 2.0), ('15m_current_return_pct', 1.5)]"
SF_LIN2_15m_current_compression_1h_current_volume_ratio_1.0_0.5,linear(15m_current_compression*1.0+1h_current_volume_ratio*0.5),linear,50.0,linear_pair,"[('15m_current_compression', 1.0), ('1h_current_volume_ratio', 0.5)]"
SF_LIN2_15m_current_compression_1h_current_volume_ratio_1.0_1.0,linear(15m_current_compression*1.0+1h_current_volume_ratio*1.0),linear,50.0,linear_pair,"[('15m_current_compression', 1.0), ('1h_current_volume_ratio', 1.0)]"
SF_LIN2_15m_current_compression_1h_current_volume_ratio_1.0_1.5,linear(15m_current_compression*1.0+1h_current_volume_ratio*1.5),linear,50.0,linear_pair,"[('15m_current_compression', 1.0), ('1h_current_volume_ratio', 1.5)]"
SF_LIN2_15m_current_compression_1h_current_volume_ratio_2.0_0.5,linear(15m_current_compression*2.0+1h_current_volume_ratio*0.5),linear,50.0,linear_pair,"[('15m_current_compression', 2.0), ('1h_current_volume_ratio', 0.5)]"
SF_LIN2_15m_current_compression_1h_current_volume_ratio_2.0_1.0,linear(15m_current_compression*2.0+1h_current_volume_ratio*1.0),linear,50.0,linear_pair,"[('15m_current_compression', 2.0), ('1h_current_volume_ratio', 1.0)]"
SF_LIN2_15m_current_compression_1h_current_volume_ratio_2.0_1.5,linear(15m_current_compression*2.0+1h_current_volume_ratio*1.5),linear,50.0,linear_pair,"[('15m_current_compression', 2.0), ('1h_current_volume_ratio', 1.5)]"
